2906|2069|2215|382|1|PROC|23030204|82.5|82.5|82.5|82.5|82.5|82.5|82.5|82.5|0|||2017-12-30 13:17:00||82.5
2988|2069|2215|382|1|PROC|23030204|96.23|96.23|96.23|96.23|96.23|96.23|96.23|96.23|0|||2017-12-28 08:39:00||96.23
3077|2069|2216|382|1|PROC|23030204|1452.99|1452.99|1452.99|1452.99|1452.99|1452.99|1452.99|1452.99|0|||2017-12-28 03:33:00||1452.99
3092|2069|2215|382|1|PROC|23030204|75.93|75.93|75.93|75.93|75.93|75.93|75.93|75.93|0|||2017-12-28 09:25:00||75.93
3101|2069|2215|382|1|PROC|23030204|78.61|78.61|78.61|78.61|78.61|78.61|78.61|78.61|0|||2018-01-04 07:12:00||78.61
3120|2069|2215|382|1|PROC|23030204|42.31|42.31|42.31|42.31|42.31|42.31|42.31|42.31|0|||2018-01-04 07:11:00||42.31
3121|2069|2215|382|1|PROC|23030204|234.3|234.3|234.3|234.3|234.3|234.3|234.3|234.3|0|||2018-01-04 07:11:00||234.3
3930|2069|2215|382|1|PROC|23030204|61.13|61.13|61.13|61.13|61.13|61.13|61.13|61.13|0|||2018-01-23 09:38:00||61.13
3931|2069|2215|382|1|PROC|23030204|182.26|182.26|182.26|182.26|182.26|182.26|182.26|182.26|0|||2018-01-23 09:38:00||182.26
3932|2069|2217|382|1|SYST|23030204|5.15|5.15|5.15|5.15|5.15|5.15|5.15|5.15|0|||2018-01-23 09:38:00||5.15
3933|2069|2217|382|1|SYST|23030204|9.12|9.12|9.12|9.12|9.12|9.12|9.12|9.12|0|||2018-01-23 09:38:00||9.12
3935|2069|2217|382|1|SYST|23030204|9.91|9.91|9.91|9.91|9.91|9.91|9.91|9.91|0|||2018-01-23 09:38:00||9.91
3936|2069|2217|382|1|SYST|23030204|9.91|9.91|9.91|9.91|9.91|9.91|9.91|9.91|0|||2018-01-23 09:38:00||9.91
3937|2069|2217|382|1|SYST|23030204|10.31|10.31|10.31|10.31|10.31|10.31|10.31|10.31|0|||2018-01-23 09:38:00||10.31
3938|2069|2217|382|1|SYST|23030204|10.31|10.31|10.31|10.31|10.31|10.31|10.31|10.31|0|||2018-01-23 09:38:00||10.31
3939|2069|2217|382|1|SYST|23030204|6.94|6.94|6.94|6.94|6.94|6.94|6.94|6.94|0|||2018-01-23 09:38:00||6.94
3940|2069|2217|382|1|SYST|23030204|17.84|17.84|17.84|17.84|17.84|17.84|17.84|17.84|0|||2018-01-23 09:38:00||17.84
3941|2069|2217|382|1|SYST|23030204|48.37|48.37|48.37|48.37|48.37|48.37|48.37|48.37|0|||2018-01-23 09:38:00||48.37
4028|2069|2217|382|1|SYST|23030204|121.89|121.89|121.89|121.89|121.89|121.89|121.89|121.89|0|||2018-02-15 02:05:00||121.89
4063|2069|2215|382|1|PROC|23030204|55.47|55.47|55.47|55.47|55.47|55.47|55.47|55.47|0|||2018-03-07 04:48:00||55.47
4069|2069|2215|382|1|PROC|23030204|50.94|50.94|50.94|50.94|50.94|50.94|50.94|50.94|0|||2018-01-25 01:47:00||50.94
4070|2069|2217|382|1|SYST|23030204|0.94|0.94|0.94|0.94|0.94|0.94|0.94|0.94|0|||2018-01-25 01:47:00||0.94
