284|2032|2013-12-01 00:00:00|9999-12-31 00:00:00|0.14|Y||2014-12-01 15:16:00|N
285|2032|2011-06-01 00:00:00|2013-11-30 00:00:00|0.15|Y||2014-12-01 15:16:00|N
286|2033|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-12-01 15:16:00|N
287|2033|2011-06-01 00:00:00|2013-11-30 00:00:00|0|Y||2014-12-01 15:16:00|N
288|2044|2013-12-01 00:00:00|9999-12-31 00:00:00|0.09|Y||2015-03-10 17:56:00|N
289|2044|2013-03-01 00:00:00|2013-11-30 00:00:00|0.1|Y||2015-03-10 17:56:00|N
290|2045|2013-12-01 00:00:00|9999-12-31 00:00:00|0|N||2013-12-10 11:44:00|N
291|2045|2013-03-01 00:00:00|2013-11-30 00:00:00|0|N||2013-12-10 11:44:00|N
292|2034|2013-12-01 00:00:00|9999-12-31 00:00:00|0.16|Y||2015-03-10 17:54:00|N
293|2034|2013-09-01 00:00:00|2013-11-30 00:00:00|0.18|Y||2015-03-10 17:54:00|N
294|2034|2013-06-01 00:00:00|2013-08-31 00:00:00|0.17|Y||2015-03-10 17:54:00|N
295|2034|2011-06-01 00:00:00|2013-05-31 00:00:00|0.18|Y||2015-03-10 17:54:00|N
296|2035|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2015-03-10 17:54:00|N
297|2035|2013-09-01 00:00:00|2013-11-30 00:00:00|0|Y||2015-03-10 17:54:00|N
298|2035|2013-06-01 00:00:00|2013-08-31 00:00:00|0|Y||2015-03-10 17:54:00|N
299|2035|2011-06-01 00:00:00|2013-05-31 00:00:00|0|Y||2015-03-10 17:54:00|N
300|2036|2013-12-01 00:00:00|9999-12-31 00:00:00|0.24|Y||2014-12-01 15:16:00|N
301|2036|2013-09-01 00:00:00|2013-11-30 00:00:00|0.26|Y||2014-12-01 15:16:00|N
302|2036|2013-06-01 00:00:00|2013-08-31 00:00:00|0.25|Y||2014-12-01 15:16:00|N
303|2036|2011-06-01 00:00:00|2013-05-31 00:00:00|0.26|Y||2014-12-01 15:16:00|N
304|2037|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-12-01 15:16:00|N
305|2037|2013-09-01 00:00:00|2013-11-30 00:00:00|0|Y||2014-12-01 15:16:00|N
306|2037|2013-06-01 00:00:00|2013-08-31 00:00:00|0|Y||2014-12-01 15:16:00|N
307|2037|2011-06-01 00:00:00|2013-05-31 00:00:00|0|Y||2014-12-01 15:16:00|N
308|2056|2013-12-01 00:00:00|9999-12-31 00:00:00|0.14|Y||2014-09-01 10:11:00|N
309|2056|2013-09-01 00:00:00|2013-11-30 00:00:00|0.15|Y||2014-09-01 10:11:00|N
310|2056|2013-06-01 00:00:00|2013-08-31 00:00:00|0.14|Y||2014-09-01 10:11:00|N
311|2056|2011-06-01 00:00:00|2013-05-31 00:00:00|0.15|Y||2014-09-01 10:11:00|N
312|2057|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-09-01 10:11:00|N
313|2057|2013-09-01 00:00:00|2013-11-30 00:00:00|0|Y||2014-09-01 10:11:00|N
314|2057|2013-06-01 00:00:00|2013-08-31 00:00:00|0|Y||2014-09-01 10:11:00|N
315|2057|2011-06-01 00:00:00|2013-05-31 00:00:00|0|Y||2014-09-01 10:11:00|N
316|2042|2013-12-01 00:00:00|9999-12-31 00:00:00|0.17|Y||2014-12-01 15:17:00|N
317|2042|2012-06-01 00:00:00|2013-11-30 00:00:00|0.18|Y||2014-12-01 15:17:00|N
318|2042|2012-03-01 00:00:00|2012-05-31 00:00:00|0.19|Y||2014-12-01 15:17:00|N
319|2042|2011-06-01 00:00:00|2012-02-29 00:00:00|0.18|Y||2014-12-01 15:17:00|N
320|2043|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-12-01 15:17:00|N
321|2043|2012-06-01 00:00:00|2013-11-30 00:00:00|0|Y||2014-12-01 15:17:00|N
322|2043|2012-03-01 00:00:00|2012-05-31 00:00:00|0|Y||2014-12-01 15:17:00|N
323|2043|2011-06-01 00:00:00|2012-02-29 00:00:00|0|Y||2014-12-01 15:17:00|N
324|2046|2013-12-01 00:00:00|9999-12-31 00:00:00|0.11|Y||2015-03-10 17:56:00|N
325|2046|2013-03-01 00:00:00|2013-11-30 00:00:00|0.12|Y||2015-03-10 17:56:00|N
326|2047|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-27 12:06:00|N
327|2047|2013-03-01 00:00:00|2013-11-30 00:00:00|0|Y||2016-05-27 12:06:00|N
328|2048|2013-12-01 00:00:00|9999-12-31 00:00:00|0.16|Y||2014-02-28 14:53:00|N
329|2048|2013-03-01 00:00:00|2013-11-30 00:00:00|0.18|Y||2014-02-28 14:53:00|N
330|2049|2013-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-02-28 14:53:00|N
331|2049|2013-03-01 00:00:00|2013-11-30 00:00:00|0|Y||2014-02-28 14:53:00|N
332|2106|2012-07-01 00:00:00|9999-12-31 00:00:00|0.3456|Y||2014-02-05 15:52:00|N
333|2106|2011-01-01 00:00:00|2012-06-30 00:00:00|0.3352|Y||2014-02-05 15:52:00|N
334|2106|2013-07-01 00:00:00|9999-12-31 00:00:00|0.3461|Y||2015-11-30 11:58:00|N
335|2106|2012-07-01 00:00:00|2013-06-30 00:00:00|0.3456|Y||2015-11-30 11:58:00|N
336|2106|2011-01-01 00:00:00|2012-06-30 00:00:00|0.3352|Y||2015-11-30 11:58:00|N
337|2108|2013-01-01 00:00:00|9999-12-31 00:00:00|3.82|Y||2014-02-05 15:57:00|N
338|2108|2012-01-01 00:00:00|2012-12-31 00:00:00|3.8|Y||2014-02-05 15:57:00|N
339|2108|2011-01-01 00:00:00|2011-12-31 00:00:00|3.67|Y||2014-02-05 15:57:00|N
340|2109|2013-01-01 00:00:00|9999-12-31 00:00:00|2.13|Y||2014-02-05 15:57:00|N
341|2109|2012-01-01 00:00:00|2012-12-31 00:00:00|2.1|Y||2014-02-05 15:57:00|N
342|2109|2011-01-01 00:00:00|2011-12-31 00:00:00|2|Y||2014-02-05 15:57:00|N
343|2110|2013-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-02-05 15:57:00|N
344|2110|2012-01-01 00:00:00|2012-12-31 00:00:00|0|Y||2014-02-05 15:57:00|N
345|2108|2014-01-01 00:00:00|9999-12-31 00:00:00|3.73|Y||2015-11-30 12:04:00|N
346|2108|2013-01-01 00:00:00|2013-12-31 00:00:00|3.82|Y||2015-11-30 12:04:00|N
347|2108|2012-01-01 00:00:00|2012-12-31 00:00:00|3.8|Y||2015-11-30 12:04:00|N
348|2108|2011-01-01 00:00:00|2011-12-31 00:00:00|3.67|Y||2015-11-30 12:04:00|N
349|2109|2014-01-01 00:00:00|9999-12-31 00:00:00|2.1|Y||2015-11-30 12:04:00|N
350|2109|2013-01-01 00:00:00|2013-12-31 00:00:00|2.13|Y||2015-11-30 12:04:00|N
351|2109|2012-01-01 00:00:00|2012-12-31 00:00:00|2.1|Y||2015-11-30 12:04:00|N
352|2109|2011-01-01 00:00:00|2011-12-31 00:00:00|2|Y||2015-11-30 12:04:00|N
353|2110|2014-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-05 15:57:00|N
354|2110|2013-01-01 00:00:00|2013-12-31 00:00:00|0|N||2014-02-05 15:57:00|N
355|2110|2012-01-01 00:00:00|2012-12-31 00:00:00|0|N||2014-02-05 15:57:00|N
356|2078|2012-01-01 00:00:00|9999-12-31 00:00:00|0.587|Y||2016-05-18 15:51:00|N
357|2078|2011-01-01 00:00:00|2011-12-31 00:00:00|0.619|Y||2016-05-18 15:51:00|N
358|2079|2012-01-01 00:00:00|9999-12-31 00:00:00|0.332|Y||2016-05-18 15:51:00|N
359|2079|2011-01-01 00:00:00|2011-12-31 00:00:00|0.352|Y||2016-05-18 15:51:00|N
360|2080|2012-01-01 00:00:00|9999-12-31 00:00:00|0.396|Y||2016-05-18 15:51:00|N
361|2080|2011-01-01 00:00:00|2011-12-31 00:00:00|0.419|Y||2016-05-18 15:51:00|N
362|2081|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-18 15:51:00|N
363|2082|2012-01-01 00:00:00|9999-12-31 00:00:00|0.587|Y||2016-05-18 15:52:00|N
364|2082|2011-01-01 00:00:00|2011-12-31 00:00:00|0.635|Y||2016-05-18 15:52:00|N
365|2083|2012-01-01 00:00:00|9999-12-31 00:00:00|0.332|Y||2016-05-18 15:52:00|N
366|2083|2011-01-01 00:00:00|2011-12-31 00:00:00|0.368|Y||2016-05-18 15:52:00|N
367|2084|2012-01-01 00:00:00|9999-12-31 00:00:00|0.396|Y||2016-05-18 15:52:00|N
368|2084|2011-01-01 00:00:00|2011-12-31 00:00:00|0.435|Y||2016-05-18 15:52:00|N
369|2085|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-18 15:52:00|N
370|2086|2012-01-01 00:00:00|9999-12-31 00:00:00|0.587|Y||2016-05-18 15:52:00|N
371|2086|2011-01-01 00:00:00|2011-12-31 00:00:00|0.668|Y||2016-05-18 15:52:00|N
372|2087|2012-01-01 00:00:00|9999-12-31 00:00:00|0.332|Y||2016-05-18 15:52:00|N
373|2087|2011-01-01 00:00:00|2011-12-31 00:00:00|0.391|Y||2016-05-18 15:52:00|N
374|2088|2012-01-01 00:00:00|9999-12-31 00:00:00|0.396|Y||2016-05-18 15:52:00|N
375|2088|2011-01-01 00:00:00|2011-12-31 00:00:00|0.46|Y||2016-05-18 15:52:00|N
376|2089|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-18 15:52:00|N
377|2090|2012-01-01 00:00:00|9999-12-31 00:00:00|0.587|Y||2016-05-18 15:53:00|N
378|2090|2011-01-01 00:00:00|2011-12-31 00:00:00|0.681|Y||2016-05-18 15:53:00|N
379|2091|2012-01-01 00:00:00|9999-12-31 00:00:00|0.332|Y||2016-05-18 15:53:00|N
380|2091|2011-01-01 00:00:00|2011-12-31 00:00:00|0.41|Y||2016-05-18 15:53:00|N
381|2092|2012-01-01 00:00:00|9999-12-31 00:00:00|0.396|Y||2016-05-18 15:53:00|N
382|2092|2011-01-01 00:00:00|2011-12-31 00:00:00|0.478|Y||2016-05-18 15:53:00|N
383|2093|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-18 15:53:00|N
384|2094|2012-01-01 00:00:00|9999-12-31 00:00:00|0.587|Y||2016-05-18 15:53:00|N
385|2094|2011-01-01 00:00:00|2011-12-31 00:00:00|0.717|Y||2016-05-18 15:53:00|N
386|2095|2012-01-01 00:00:00|9999-12-31 00:00:00|0.332|Y||2016-05-18 15:53:00|N
387|2095|2011-01-01 00:00:00|2011-12-31 00:00:00|0.426|Y||2016-05-18 15:53:00|N
388|2096|2012-01-01 00:00:00|9999-12-31 00:00:00|0.396|Y||2016-05-18 15:53:00|N
389|2096|2011-01-01 00:00:00|2011-12-31 00:00:00|0.499|Y||2016-05-18 15:53:00|N
390|2097|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-18 15:53:00|N
391|2098|2012-01-01 00:00:00|9999-12-31 00:00:00|0.587|Y||2016-05-18 15:53:00|N
392|2098|2011-01-01 00:00:00|2011-12-31 00:00:00|0.729|Y||2016-05-18 15:53:00|N
393|2099|2012-01-01 00:00:00|9999-12-31 00:00:00|0.332|Y||2016-05-18 15:53:00|N
394|2099|2011-01-01 00:00:00|2011-12-31 00:00:00|0.444|Y||2016-05-18 15:53:00|N
395|2100|2012-01-01 00:00:00|9999-12-31 00:00:00|0.396|Y||2016-05-18 15:53:00|N
396|2100|2011-01-01 00:00:00|2011-12-31 00:00:00|0.515|Y||2016-05-18 15:53:00|N
397|2101|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-18 15:53:00|N
398|2166|2012-01-01 00:00:00|9999-12-31 00:00:00|3.9|Y||2015-11-30 12:10:00|N
399|2167|2012-01-01 00:00:00|9999-12-31 00:00:00|3.25|Y||2015-11-30 12:10:00|N
400|2168|2012-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-01-11 12:26:00|N
401|2158|2014-01-01 00:00:00|9999-12-31 00:00:00|0.56|Y||2014-12-12 18:13:00|N
402|2158|2013-01-01 00:00:00|2013-12-31 00:00:00|0.565|Y||2014-12-12 18:13:00|N
403|2158|2011-01-01 00:00:00|2012-12-31 00:00:00|0.555|Y||2014-12-12 18:13:00|N
404|2179|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:23:00|N
405|2180|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:23:00|N
406|2169|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:25:00|N
407|2181|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:26:00|N
408|2182|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:26:00|N
409|2183|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:27:00|N
410|2184|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:27:00|N
411|2170|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:27:00|N
412|2185|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:28:00|N
413|2186|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:28:00|N
414|2171|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:28:00|N
415|2172|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:28:00|N
416|2187|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:29:00|N
417|2188|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:29:00|N
418|2173|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:29:00|N
419|2174|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:29:00|N
420|2175|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:30:00|N
421|2189|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:30:00|N
422|2190|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:30:00|N
423|2176|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:31:00|N
424|2177|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:31:00|N
425|2178|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:31:00|N
426|2191|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
427|2192|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
428|2193|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
429|2194|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
430|2195|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
431|2196|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
432|2197|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
433|2198|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:34:00|N
434|2199|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
435|2200|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
436|2201|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
437|2202|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
438|2203|2013-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-02-06 09:35:00|N
439|2204|2013-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-02-06 09:35:00|N
440|2205|2013-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-02-06 09:35:00|N
441|2206|2013-01-01 00:00:00|9999-12-31 00:00:00|0|Y||2014-02-06 09:35:00|N
442|2207|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
443|2208|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
444|2209|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
445|2210|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
446|2211|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
447|2212|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
448|2213|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
449|2214|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
450|2215|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
451|2216|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
452|2217|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
453|2218|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:35:00|N
454|2203|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
455|2204|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
456|2205|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
457|2206|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
458|2219|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
459|2220|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
460|2221|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
461|2222|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
462|2223|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
463|2224|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
464|2225|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
465|2226|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
466|2227|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
467|2228|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
468|2229|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
469|2230|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
470|2231|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
471|2232|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
472|2233|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
473|2234|2012-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-06 09:36:00|N
474|2111|2014-01-01 00:00:00|9999-12-31 00:00:00|0.43|Y||2017-01-03 11:21:00|N
475|2111|2011-01-01 00:00:00|2013-12-31 00:00:00|0.46|Y||2017-01-03 11:21:00|N
476|2270|2011-01-01 00:00:00|9999-12-31 00:00:00|0.3912|N||2014-02-24 15:28:00|N
477|2271|2011-01-01 00:00:00|9999-12-31 00:00:00|0.2122|N||2014-02-24 15:28:00|N
478|2272|2011-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-02-24 15:28:00|N
479|2048|2014-03-01 00:00:00|9999-12-31 00:00:00|0.17|Y||2015-03-10 17:56:00|N
480|2048|2013-12-01 00:00:00|2014-02-28 00:00:00|0.16|Y||2015-03-10 17:56:00|N
481|2048|2013-03-01 00:00:00|2013-11-30 00:00:00|0.18|Y||2015-03-10 17:56:00|N
482|2049|2014-03-01 00:00:00|9999-12-31 00:00:00|0|Y||2015-11-30 09:38:00|N
483|2049|2013-12-01 00:00:00|2014-02-28 00:00:00|0|Y||2015-11-30 09:38:00|N
484|2049|2013-03-01 00:00:00|2013-11-30 00:00:00|0|Y||2015-11-30 09:38:00|N
485|2250|2014-03-01 00:00:00|9999-12-31 00:00:00|0|Y||2017-03-01 12:07:00|N
486|2050|2014-01-01 00:00:00|9999-12-31 00:00:00|0.3|N||2014-03-24 17:46:00|N
487|2050|2010-01-01 00:00:00|2013-12-31 00:00:00|0.3|N||2014-03-24 17:46:00|N
488|2051|2014-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-03-24 17:46:00|N
489|2051|2010-01-01 00:00:00|2013-12-31 00:00:00|0.02|N||2014-03-24 17:46:00|N
490|2052|2014-01-01 00:00:00|9999-12-31 00:00:00|0.2|N||2014-03-24 17:46:00|N
491|2052|2010-01-01 00:00:00|2013-12-31 00:00:00|0.13|N||2014-03-24 17:46:00|N
492|2053|2014-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-03-24 17:46:00|N
493|2053|2010-01-01 00:00:00|2013-12-31 00:00:00|0.05|N||2014-03-24 17:46:00|N
494|2273|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-07-09 12:24:00|N
495|2274|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-07-09 12:24:00|N
496|2275|2013-01-01 00:00:00|9999-12-31 00:00:00|0|N||2014-07-09 12:24:00|N
497|2054|2014-09-01 00:00:00|9999-12-31 00:00:00|0.11|Y||2015-03-10 17:55:00|N
498|2054|2013-06-01 00:00:00|2014-08-31 00:00:00|0.12|Y||2015-03-10 17:55:00|N
499|2054|2013-03-01 00:00:00|2013-05-31 00:00:00|0.13|Y||2015-03-10 17:55:00|N
500|2054|2012-06-01 00:00:00|2013-02-28 00:00:00|0.12|Y||2015-03-10 17:55:00|N
501|2054|2012-03-01 00:00:00|2012-05-31 00:00:00|0.13|Y||2015-03-10 17:55:00|N
502|2054|2011-06-01 00:00:00|2012-02-29 00:00:00|0.12|Y||2015-03-10 17:55:00|N
503|2055|2014-09-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-27 12:05:00|N
504|2055|2013-06-01 00:00:00|2014-08-31 00:00:00|0|Y||2016-05-27 12:05:00|N
505|2055|2013-03-01 00:00:00|2013-05-31 00:00:00|0|Y||2016-05-27 12:05:00|N
506|2055|2012-06-01 00:00:00|2013-02-28 00:00:00|0|Y||2016-05-27 12:05:00|N
507|2055|2012-03-01 00:00:00|2012-05-31 00:00:00|0|Y||2016-05-27 12:05:00|N
508|2055|2011-06-01 00:00:00|2012-02-29 00:00:00|0|Y||2016-05-27 12:05:00|N
509|2251|2014-09-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-27 12:05:00|N
510|2056|2014-09-01 00:00:00|9999-12-31 00:00:00|0.13|Y||2015-03-10 17:55:00|N
511|2056|2013-12-01 00:00:00|2014-08-31 00:00:00|0.14|Y||2015-03-10 17:55:00|N
512|2056|2013-09-01 00:00:00|2013-11-30 00:00:00|0.15|Y||2015-03-10 17:55:00|N
513|2056|2013-06-01 00:00:00|2013-08-31 00:00:00|0.14|Y||2015-03-10 17:55:00|N
514|2056|2011-06-01 00:00:00|2013-05-31 00:00:00|0.15|Y||2015-03-10 17:55:00|N
515|2057|2014-09-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-08-30 07:23:00|N
516|2057|2013-12-01 00:00:00|2014-08-31 00:00:00|0|Y||2016-08-30 07:23:00|N
517|2057|2013-09-01 00:00:00|2013-11-30 00:00:00|0|Y||2016-08-30 07:23:00|N
518|2057|2013-06-01 00:00:00|2013-08-31 00:00:00|0|Y||2016-08-30 07:23:00|N
519|2057|2011-06-01 00:00:00|2013-05-31 00:00:00|0|Y||2016-08-30 07:23:00|N
520|2252|2014-09-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-08-30 07:23:00|N
521|2032|2014-12-01 00:00:00|9999-12-31 00:00:00|0.13|Y||2015-03-10 17:54:00|N
522|2032|2013-12-01 00:00:00|2014-11-30 00:00:00|0.14|Y||2015-03-10 17:54:00|N
523|2032|2011-06-01 00:00:00|2013-11-30 00:00:00|0.15|Y||2015-03-10 17:54:00|N
524|2033|2014-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2015-03-10 17:54:00|N
525|2033|2013-12-01 00:00:00|2014-11-30 00:00:00|0|Y||2015-03-10 17:54:00|N
526|2033|2011-06-01 00:00:00|2013-11-30 00:00:00|0|Y||2015-03-10 17:54:00|N
527|2244|2014-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2015-08-28 12:07:00|N
528|2036|2014-12-01 00:00:00|9999-12-31 00:00:00|0.23|Y||2015-03-10 17:55:00|N
529|2036|2013-12-01 00:00:00|2014-11-30 00:00:00|0.24|Y||2015-03-10 17:55:00|N
530|2036|2013-09-01 00:00:00|2013-11-30 00:00:00|0.26|Y||2015-03-10 17:55:00|N
531|2036|2013-06-01 00:00:00|2013-08-31 00:00:00|0.25|Y||2015-03-10 17:55:00|N
532|2036|2011-06-01 00:00:00|2013-05-31 00:00:00|0.26|Y||2015-03-10 17:55:00|N
533|2037|2014-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2015-11-30 09:37:00|N
534|2037|2013-12-01 00:00:00|2014-11-30 00:00:00|0|Y||2015-11-30 09:37:00|N
535|2037|2013-09-01 00:00:00|2013-11-30 00:00:00|0|Y||2015-11-30 09:37:00|N
536|2037|2013-06-01 00:00:00|2013-08-31 00:00:00|0|Y||2015-11-30 09:37:00|N
537|2037|2011-06-01 00:00:00|2013-05-31 00:00:00|0|Y||2015-11-30 09:37:00|N
538|2246|2014-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-27 12:05:00|N
539|2042|2014-12-01 00:00:00|9999-12-31 00:00:00|0.16|Y||2015-03-10 17:56:00|N
540|2042|2013-12-01 00:00:00|2014-11-30 00:00:00|0.17|Y||2015-03-10 17:56:00|N
541|2042|2012-06-01 00:00:00|2013-11-30 00:00:00|0.18|Y||2015-03-10 17:56:00|N
542|2042|2012-03-01 00:00:00|2012-05-31 00:00:00|0.19|Y||2015-03-10 17:56:00|N
543|2042|2011-06-01 00:00:00|2012-02-29 00:00:00|0.18|Y||2015-03-10 17:56:00|N
544|2043|2014-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-27 12:06:00|N
545|2043|2013-12-01 00:00:00|2014-11-30 00:00:00|0|Y||2016-05-27 12:06:00|N
546|2043|2012-06-01 00:00:00|2013-11-30 00:00:00|0|Y||2016-05-27 12:06:00|N
547|2043|2012-03-01 00:00:00|2012-05-31 00:00:00|0|Y||2016-05-27 12:06:00|N
548|2043|2011-06-01 00:00:00|2012-02-29 00:00:00|0|Y||2016-05-27 12:06:00|N
549|2247|2014-12-01 00:00:00|9999-12-31 00:00:00|0|Y||2016-05-27 12:06:00|N
550|2158|2015-01-01 00:00:00|9999-12-31 00:00:00|0.575|Y||2015-12-18 18:46:00|N
551|2158|2014-01-01 00:00:00|2014-12-31 00:00:00|0.56|Y||2015-12-18 18:46:00|N
552|2158|2013-01-01 00:00:00|2013-12-31 00:00:00|0.565|Y||2015-12-18 18:46:00|N
553|2158|2011-01-01 00:00:00|2012-12-31 00:00:00|0.555|Y||2015-12-18 18:46:00|N
554|2276|2014-01-01 00:00:00|9999-12-31 00:00:00|0|N||2015-01-23 09:19:00|N
