6485|N|Y|CT_CREDIT_CARD_TRANSACTION|BILLED_AMOUNT|N|MONEY|23|N||||2013-02-23 03:54:00|
6486|N|Y|CT_EFT_PAYOR_ACCOUNT|LEGACY_REFERENCE_ID|N|VARCHAR|40|N||Y||2013-02-23 03:54:00|
6487|N|Y|CT_EMPLOYEE|MIN_RISK_LEVEL|N|INTEGER||N||||2013-02-23 03:54:00|
6488|N|Y|CT_EMP_BANK_ACCOUNT|OFAC_MATCH|N|BOOLEANCHAR|1|Y||N||2013-02-23 03:54:00|
6489|N|Y|CT_EMP_BANK_ACCOUNT_HIST|OFAC_MATCH|N|BOOLEANCHAR|1|N||N||2013-02-23 03:54:00|
6490|N|Y|CT_EXPENSE_CONFIG|ALLOW_CA_ON_MATCHING_CRN_ONLY|N|BOOLEANCHAR|1|Y||N||2013-02-23 03:54:00|
6491|N|Y|CT_JOB_TYPE|EMAIL_NOTIFICATIONS|N|BOOLEANCHAR|1|Y||N||2013-02-23 03:54:00|
6492|N|Y|CT_REPORT_ENTRY|EXCLUDE_FROM_CA|N|BOOLEANCHAR|1|N||N||2013-02-23 03:54:00|
6493|N|Y|INV.PURCHASE_REQUEST|IMAGE_ID|N|CHAR|20|Y||N||2013-02-23 03:54:00|
6494|N|Y|INV.PURCHASE_REQUEST_ITEM|VEN_ADDR_KEY|Y|INTEGER||Y||||2013-02-23 03:54:00|
6495|N|Y|INV.IC_ALT_FORM|IC_ALT_FORM_KEY|N|INTEGER||Y||||2013-03-23 02:05:00|
6496|N|Y|INV.IC_ALT_FORM|CHILD_FORM_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6497|N|Y|INV.IC_ALT_FORM|PARENT_FORM_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6498|N|Y|INV.IC_ALT_FORM|SYSTEM_RECORD|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6499|N|Y|INV.IC_FIELD_SETTING_TYPE|IC_FIELD_SETTING_TYPE_KEY|N|INTEGER||Y||||2013-03-23 02:05:00|
6500|N|Y|INV.IC_FIELD_SETTING_TYPE|IC_SETTING_TYPE_CODE|Y|CHAR|4|Y||N||2013-03-23 02:05:00|
6501|N|Y|INV.IC_FIELD_SETTING_TYPE|FIELD_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6502|N|Y|INV.IC_FIELD_SETTING_TYPE|VALUE|N|VARCHAR|4000|Y|CI|Y||2013-03-23 02:05:00|
6503|N|Y|INV.IC_SETTING_TYPE|IC_SETTING_TYPE_CODE|N|CHAR|4|Y||N||2013-03-23 02:05:00|
6504|N|Y|INV.IC_SETTING_TYPE|SETTING_NAME|N|VARCHAR|64|Y||N||2013-03-23 02:05:00|
6505|N|Y|INV.IC_SETTING_TYPE|USAGE|N|VARCHAR|64|Y||N||2013-03-23 02:05:00|
6506|N|Y|INV.IC_SETTING_TYPE|CATEGORY|N|VARCHAR|64|Y||N||2013-03-23 02:05:00|
6507|N|Y|INV.IC_SETTING_TYPE|VALUE_TYPE|N|VARCHAR|32|Y||N||2013-03-23 02:05:00|
6508|N|Y|INV.IC_SETTING_TYPE|DEFAULT_VALUE|N|VARCHAR|4000|N|CI|Y||2013-03-23 02:05:00|
6509|N|Y|INV.IC_TASK_DEF|IC_TASK_DEF_KEY|N|INTEGER||Y||||2013-03-23 02:05:00|
6510|N|Y|INV.IC_TASK_DEF|IC_ALT_VEN_FORM_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6511|N|Y|INV.IC_TASK_DEF|IC_ALT_LN_ITM_FORM_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6512|N|Y|INV.IC_TASK_DEF|IC_ALT_HDR_FORM_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6513|N|Y|INV.IC_TASK_DEF|SYSTEM_RECORD|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6514|N|Y|INV.IC_TASK_DEF|IS_DELETED|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6515|N|Y|INV.IC_TASK_DEF|EXTERNAL_ID|N|VARCHAR|30|Y||N||2013-03-23 02:05:00|
6516|N|Y|INV.IC_TASK_DEF|IC_TASK_TYPE_CODE|Y|CHAR|4|Y||N||2013-03-23 02:05:00|
6517|N|Y|INV.IC_TASK_DEF_LANG|IC_TASK_DEF_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6518|N|Y|INV.IC_TASK_DEF_LANG|LANG_CODE|Y|VARCHAR|5|Y||N||2013-03-23 02:05:00|
6519|N|Y|INV.IC_TASK_DEF_LANG|IS_LOCALIZED|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6520|N|Y|INV.IC_TASK_DEF_LANG|NAME|N|VARCHAR|64|Y||Y||2013-03-23 02:05:00|
6521|N|Y|INV.IC_TASK_TYPE|IC_TASK_TYPE_CODE|N|CHAR|4|Y||N||2013-03-23 02:05:00|
6522|N|Y|INV.IC_TASK_TYPE_LANG|IC_TASK_TYPE_CODE|Y|CHAR|4|Y||N||2013-03-23 02:05:00|
6523|N|Y|INV.IC_TASK_TYPE_LANG|LANG_CODE|Y|VARCHAR|5|Y||N||2013-03-23 02:05:00|
6524|N|Y|INV.IC_TASK_TYPE_LANG|IS_LOCALIZED|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6525|N|Y|INV.IC_TASK_TYPE_LANG|DESCRIPTION|N|VARCHAR|64|Y|CI|Y||2013-03-23 02:05:00|
6526|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|PR_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6527|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|PRI_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6528|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|XCT_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6529|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|EVENT_CODE|Y|VARCHAR|20|Y||N||2013-03-23 02:05:00|
6530|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|EXCEPTION_VISIBILITY|N|INTEGER||Y||||2013-03-23 02:05:00|
6531|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|IS_CLEARED|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6532|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|IS_LOGGED|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6533|N|Y|INV.PURCHASE_REQUEST_EXCEPTION|PARAMETERS|N|VARCHAR|2000|N||Y||2013-03-23 02:05:00|
6534|N|Y|INV.PURCHASE_REQUEST_ITEM_URL|URL_KEY|N|INTEGER||Y||||2013-03-23 02:05:00|
6535|N|Y|INV.PURCHASE_REQUEST_ITEM_URL|PRI_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6536|N|Y|INV.PURCHASE_REQUEST_ITEM_URL|URL|N|VARCHAR|4000|Y||Y||2013-03-23 02:05:00|
6537|N|Y|CTP_POLICY|PURCH_NEW_VENDOR_FORM_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6538|N|Y|CTP_PURCHASE_ORDER_LINE_ITEM|UOM_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6539|N|Y|CTP_REQ_LINE_ITEM|UOM_KEY|Y|INTEGER||N||||2013-03-23 02:05:00|
6540|N|Y|CT_AUTHORIZATION_REQUEST|DELEGATE_CREATED|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6541|N|Y|CT_EFT_PAYOR_ACCOUNT|RECEIVE_FUNDING_EMAIL|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6542|N|Y|CT_EXPENSE_CONFIG|ALLOW_CA_EXCH_RATE_OVER_ENTRY|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6543|N|Y|CT_REPORT_ENTRY|ORIGINAL_EXCHANGE_RATE|N|NUMERIC|23|N||||2013-03-23 02:05:00|
6544|N|Y|INV.PURCHASE_REQUEST|IMAGE_AVAIL|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6545|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|IS_LATEST|N|BOOLEANCHAR|1|Y||N||2013-03-23 02:05:00|
6546|N|Y|INV.PURCHASE_REQUEST_ITEM|ITEM_FORM_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6547|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|COMMENT|N|VARCHAR|4000|Y||Y||2013-03-23 02:05:00|
6548|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|COMMENT_KEY|N|INTEGER||Y||||2013-03-23 02:05:00|
6549|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|CREATION_DATE|N|TIMESTAMP||Y||||2013-03-23 02:05:00|
6550|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|EMP_KEY|Y|INTEGER||Y||||2013-03-23 02:05:00|
6551|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|PRI_KEY|N|INTEGER||N||||2013-03-23 02:05:00|
6552|N|Y|INV.PURCHASE_REQUEST_COMMENT_DETAILS|PR_KEY|N|INTEGER||N||||2013-03-23 02:05:00|
6553|N|N|VIRTUAL_AR_FIELD_METADATA|MAX_RISK_LEVEL|N|INTEGER||N||||2013-03-23 02:05:00|
6554|N|N|VIRTUAL_AR_FIELD_METADATA|RISK_LEVEL|N|INTEGER||N||||2013-03-23 02:05:00|
6555|N|N|VIRTUAL_ARE_FIELD_METADATA|RISK_LEVEL|N|INTEGER||N||||2013-03-23 02:05:00|
6556|N|N|VIRTUAL_ARS_FIELD_METADATA|FROM_RISK_LEVEL|N|INTEGER||N||||2013-03-23 02:05:00|
6557|N|N|VIRTUAL_ARS_FIELD_METADATA|TO_RISK_LEVEL|N|INTEGER||N||||2013-03-23 02:05:00|
6558|N|N|VIRTUAL_CA_EXTRACT_FIELDS|PMT_METHOD|N|CHAR|1|N||||2013-03-23 02:05:00|
6559|N|N|VIRTUAL_ENTRY_FIELD_METADATA|DAILY_TRANSACTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6560|N|N|VIRTUAL_ENTRY_FIELD_METADATA|WEEKLY_TRANSACTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6561|N|N|VIRTUAL_ENTRY_FIELD_METADATA|MONTHLY_TRANSCTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6562|N|N|VIRTUAL_ENTRY_FIELD_METADATA|YEARLY_TRANSACTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6563|N|N|VIRTUAL_ARE_FIELD_METADATA|DAILY_TRANSACTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6564|N|N|VIRTUAL_ARE_FIELD_METADATA|WEEKLY_TRANSACTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6565|N|N|VIRTUAL_ARE_FIELD_METADATA|MONTHLY_TRANSCTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6566|N|N|VIRTUAL_ARE_FIELD_METADATA|YEARLY_TRANSACTION_LIMIT_GROUP|N|INTEGER|23|N||||2013-03-23 02:06:00|
6567|N|N|VARIOUS|EMERGENCY_CONTACT_NAME|N|VARCHAR|255|N||||2013-03-23 02:06:00|
6568|N|N|VARIOUS|EMERGENCY_CONTACT_PHONE|N|VARCHAR|60|N||||2013-03-23 02:06:00|
6569|N|N|VARIOUS|EMERGENCY_CONTACT_PHONE2|N|VARCHAR|60|N||||2013-03-23 02:06:00|
6570|N|N|VARIOUS|EMERGENCY_CONTACT_RELATION|N|CHAR|3|N||||2013-03-23 02:06:00|
6571|N|N|VARIOUS|EMERGENCY_CONTACT_ADDR|N|VARCHAR|6100|N||||2013-03-23 02:06:00|
6572|N|Y|CT_AR_EVENT_MAP|AR_KEY|Y|INTEGER||Y||||2013-04-27 02:21:00|
6573|N|Y|CT_AR_EVENT_MAP|EMP_KEY|Y|INTEGER||Y||||2013-04-27 02:21:00|
6574|N|Y|CT_SENDBACK_REASON_CODE|REASON_CODE_KEY|N|INTEGER||Y||||2013-04-27 02:21:00|
6575|N|Y|INV.COMPANY_DEFAULTS|PO_NUM_PREFIX|N|VARCHAR|10|N||Y||2013-04-27 02:21:00|
6576|N|Y|INV.COMPANY_DEFAULTS|PO_NUM_NEXT_VALUE_OFFSET|N|INTEGER||N||||2013-04-27 02:21:00|
6577|N|Y|INV.COMPANY_DEFAULTS|PO_NUM_POSTFIX|N|VARCHAR|10|N||Y||2013-04-27 02:21:00|
6578|N|Y|INV.COMPANY_DEFAULTS|PAYMENT_TERMS_DAYS|N|SMALLINT||Y||||2013-04-27 02:21:00|
6579|N|Y|INV.COMPANY_DEFAULTS|DISCOUNT_TERMS_DAYS|N|SMALLINT||N||||2013-04-27 02:21:00|
6580|N|Y|INV.COMPANY_DEFAULTS|DISCOUNT_PERCENTAGE|N|NUMERIC|11|N||||2013-04-27 02:21:00|
6581|N|Y|INV.COMPANY_DEFAULTS|SM_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6582|N|Y|INV.COMPANY_DEFAULTS|ST_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6583|N|Y|INV.COMPANY_DEFAULTS|PO_COMMENTS|N|VARCHAR|-1|N||Y||2014-01-18 04:18:00|
6584|N|Y|INV.COMPANY_DEFAULTS|PO_EMAIL_BODY|N|VARCHAR|1000|N||Y||2013-04-27 02:21:00|
6585|N|Y|INV.EMAIL_JOB_PR_MAP|ER_KEY|Y|INTEGER||Y||||2013-04-27 02:21:00|
6586|N|Y|INV.EMAIL_JOB_PR_MAP|PR_KEY|Y|INTEGER||Y||||2013-04-27 02:21:00|
6587|N|Y|INV.EMAIL_JOB_PR_MAP|LAST_REMIND_DATE|N|TIMESTAMP||Y||||2013-04-27 02:21:00|
6588|N|Y|INV.SHIPPING_TERMS|ST_KEY|N|INTEGER||Y||||2013-04-27 02:21:00|
6589|N|Y|INV.SHIPPING_TERMS|ST_CODE|N|VARCHAR|10|Y|CI|Y||2013-04-27 02:21:00|
6590|N|Y|INV.SHIPPING_TERMS|IS_DELETED|N|BOOLEANCHAR|1|Y||N||2013-04-27 02:21:00|
6591|N|Y|INV.SHIPPING_TERMS_LANG|ST_KEY|Y|INTEGER||Y||||2013-04-27 02:21:00|
6592|N|Y|INV.SHIPPING_TERMS_LANG|LANG_CODE|Y|VARCHAR|5|Y||N||2013-04-27 02:21:00|
6593|N|Y|INV.SHIPPING_TERMS_LANG|IS_LOCALIZED|N|BOOLEANCHAR|1|Y||N||2013-04-27 02:21:00|
6594|N|Y|INV.SHIPPING_TERMS_LANG|NAME|N|VARCHAR|100|Y|CI|Y||2013-04-27 02:21:00|
6595|N|Y|CTP_ADDRESS|DISCOUNT_TERMS_DAYS|N|SMALLINT||N||||2013-04-27 02:21:00|
6596|N|Y|CTP_ADDRESS|DISCOUNT_PERCENTAGE|N|NUMERIC|11|N||||2013-04-27 02:21:00|
6597|N|Y|CTP_ADDRESS|SM_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6598|N|Y|CTP_ADDRESS|ST_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6599|N|Y|CTP_ADDRESS_VERSION|PO_CONTACT_FIRST_NAME|N|VARCHAR|255|N|CI|Y||2013-05-18 01:38:00|
6600|N|Y|CTP_ADDRESS_VERSION|PO_CONTACT_LAST_NAME|N|VARCHAR|255|N|CI|Y||2013-05-18 01:38:00|
6601|N|Y|CTP_ADDRESS_VERSION|PO_CONTACT_EMAIL|N|VARCHAR|255|N|CI|Y||2013-07-20 02:10:00|
6602|N|Y|CTP_ADDRESS_VERSION|PO_CONTACT_PHONE_NUMBER|N|VARCHAR|25|N||Y||2013-04-27 02:21:00|
6603|N|Y|CTP_POLICY|BILL_TO_ADDR_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6604|N|Y|CTP_PURCHASE_ORDER|ST_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6605|N|Y|CTP_PURCHASE_ORDER|SM_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6606|N|Y|CTP_PURCHASE_ORDER|NEEDED_BY_DATE|N|TIMESTAMP||N||||2013-04-27 02:21:00|
6607|N|Y|CTP_PURCHASE_ORDER|VEN_ACCT_NUMBER|N|VARCHAR|50|N||Y||2013-04-27 02:21:00|
6608|N|Y|CTP_PURCHASE_ORDER|NOTES_TO_VENDOR|N|VARCHAR|500|N||Y||2013-04-27 02:21:00|
6609|N|Y|CTP_PURCHASE_ORDER|TRANS_STATUS|N|CHAR|4|Y||N||2013-04-27 02:21:00|
6610|N|Y|CTP_PURCHASE_ORDER|HIER_NODE_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6611|N|Y|CTP_PURCHASE_ORDER|EMP_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6612|N|Y|CTP_PURCHASE_ORDER|DATA_SOURCE|N|CHAR|5|Y||N||2013-04-27 02:21:00|
6613|N|Y|CTP_PURCHASE_ORDER|IS_TEST|N|BOOLEANCHAR|1|Y||N||2013-04-27 02:21:00|
6614|N|Y|CTP_PURCHASE_ORDER|STATUS|N|CHAR|4|Y||N||2013-04-27 02:21:00|
6615|N|Y|CTP_PURCHASE_ORDER|NOTES_TO_SUPPLIER|N|VARCHAR|500|N||Y||2013-04-27 02:21:00|
6616|N|Y|CTP_PURCHASE_ORDER|FIRST_ORDER_DATE|N|TIMESTAMP||N||||2013-04-27 02:21:00|
6617|N|Y|CTP_PURCHASE_ORDER|IMAGE_ID|N|CHAR|20|Y||N||2013-04-27 02:21:00|
6618|N|Y|CTP_PURCHASE_ORDER_LINE_ITEM|NOTES_TO_VENDOR|N|VARCHAR|500|N||Y||2013-04-27 02:21:00|
6619|N|Y|CTP_VENDOR_STAGING|DISCOUNT_TERMS_DAYS|N|SMALLINT||N||||2013-04-27 02:21:00|
6620|N|Y|CTP_VENDOR_STAGING|DISCOUNT_PERCENTAGE|N|NUMERIC|11|N||||2013-04-27 02:21:00|
6621|N|Y|CTP_VENDOR_STAGING|SM_CODE|N|VARCHAR|10|N|CI|Y||2013-04-27 02:21:00|
6622|N|Y|CTP_VENDOR_STAGING|ST_CODE|N|VARCHAR|10|N|CI|Y||2013-04-27 02:21:00|
6623|N|Y|CTP_VENDOR_STAGING|PO_CONTACT_FIRST_NAME|N|VARCHAR|255|N|CI|Y||2013-05-18 01:38:00|
6624|N|Y|CTP_VENDOR_STAGING|PO_CONTACT_LAST_NAME|N|VARCHAR|255|N|CI|Y||2013-05-18 01:38:00|
6625|N|Y|CTP_VENDOR_STAGING|PO_CONTACT_EMAIL|N|VARCHAR|255|N|CI|Y||2013-07-20 02:10:00|
6626|N|Y|CTP_VENDOR_STAGING|PO_CONTACT_PHONE_NUMBER|N|VARCHAR|25|N||Y||2013-04-27 02:21:00|
6627|N|Y|CT_AUTHORIZATION_REQUEST|EVENT_AR_KEY|Y|INTEGER||N||||2013-04-27 02:21:00|
6628|N|Y|CT_CC_IMPORT_CONFIG_JOB_MAP|USE_FLEET_CARDS|N|CHAR|1|N||N||2013-04-27 02:21:00|
6629|N|Y|CT_CC_IMPORT_CONFIG_JOB_MAP|ROUTE_CHARGES_TO_DRIVER|N|BOOLEANCHAR|1|N||N||2013-04-27 02:21:00|
6630|N|Y|CT_EMPLOYEE|DRIVER_ID|N|VARCHAR|17|N||Y||2014-02-08 04:23:00|
6631|N|Y|CT_PROCESSOR_PREFERENCES|TZ_KEY|Y|INTEGER||Y||||2013-04-27 02:21:00|
6632|N|Y|CT_REPORT_ENTRY|HAS_AFFIDAVIT|N|BOOLEANCHAR|1|N||N||2013-04-27 02:21:00|
6633|N|Y|CT_REPORT_ENTRY_TAX|RECLAIM_AMT_PROP_BALANCE|N|MONEY|23|N||||2013-04-27 02:21:00|
6634|N|Y|CT_TAX_RECLAIM_RATE|RECLAIM_TYPE|N|CHAR|4|Y||N||2013-04-27 02:21:00|
7206|N|Y|INV.REQUEST_TAX|TAX_CODE|N|VARCHAR|20|N||N||2015-05-16 02:25:00|
7207|N|Y|INV.TAX_EXP_TYPE_GROUP|PUR_ORD_ENABLED|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7208|N|Y|INV.TAX_EXP_TYPE_GROUP|PUR_REQ_ENABLED|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7209|N|Y|INV.TAX_EXP_TYPE_GROUP|PMT_REQ_ENABLED|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7210|N|Y|INV.TAX_EXP_TYPE_GROUP|TAX_CODE|N|VARCHAR|20|N||N||2015-05-16 02:25:00|
7211|N|Y|INV.TAX_EXP_TYPE_GROUP|DISABLE_VAT_CALC|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7212|N|Y|INV.TAX_VENDOR_GROUP|PUR_ORD_ENABLED|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7213|N|Y|INV.TAX_VENDOR_GROUP|PUR_REQ_ENABLED|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7214|N|Y|INV.TAX_VENDOR_GROUP|PMT_REQ_ENABLED|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7215|N|Y|INV.TAX_VENDOR_GROUP|TAX_CODE|N|VARCHAR|20|N||N||2015-05-16 02:25:00|
7216|N|Y|INV.TAX_VENDOR_GROUP|DISABLE_VAT_CALC|N|BOOLEANCHAR|1|Y||N||2015-05-16 02:25:00|
7217|N|N|VIRTUAL_PURCHASE_ORDER_LINE_FIELD_METADATA|RECEIVED_QUANTITY|N|NUMERIC|23|N||||2015-05-16 02:25:00|
7218|N|Y|INV.REQUEST_TAX_ALLOCATION|ALLOC_KEY|Y|INTEGER||Y||||2015-06-13 03:11:00|
7219|N|Y|INV.REQUEST_TAX_ALLOCATION|VAT_TAX_AMOUNT|N|MONEY|23|Y||||2015-06-13 03:11:00|
7220|N|Y|INV.REQUEST_TAX_ALLOCATION|TAX_CODE|N|VARCHAR|20|N||N||2015-06-13 03:11:00|
7221|N|Y|CTP_REQUEST|DSN|N|VARCHAR|128|N|CI|Y||2015-06-13 03:11:00|
7222|N|Y|CTP_REQ_LINE_ITEM|DSN|N|VARCHAR|128|N|CI|Y||2015-06-13 03:11:00|
7223|N|Y|CT_REPORT|START_DATE|N|TIMESTAMP||N||||2015-06-13 03:11:00|
7224|N|Y|CT_REPORT|END_DATE|N|TIMESTAMP||N||||2015-06-13 03:11:00|
7225|N|Y|INV.IC_TASK_DEF|TASK_PROCESSOR_VERSION_KEY|Y|INTEGER||N||||2015-06-13 03:11:00|
7226|N|Y|INV.PURCHASE_ORDER_RECEIPT|RECEIVED_QUANTITY|N|NUMERIC|23|N||||2015-06-25 06:26:00|
7227|N|Y|CTP_EXPENSE_TYPE|INCL_IN_ATN_TOT|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7228|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|DISPLAY_ATN_AMOUNTS|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7229|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|ALLOW_EDIT_ATN_AMT|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7230|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|ALLOW_NO_SHOWS|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7231|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|ALLOW_EDIT_ATN_COUNT|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7232|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|USER_AS_ATN_DEFAULT|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7233|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|DISPLAY_ADD_ATN_ON_FORM|N|BOOLEANCHAR|1|Y||N||2015-07-11 03:08:00|
7234|N|Y|CTP_POLICY_EXPENSE_TYPE_MAP|DEFAULT_ATN_TYPE_KEY|Y|INTEGER||N||||2015-07-11 03:08:00|
7235|N|Y|INV.REQ_LINE_ITEM_RECEIPT_MAP|ALLOCATED_RECEIVED_QUANTITY|N|NUMERIC|23|Y||||2015-07-11 03:08:00|
7236|N|N|VIRTUAL_PR_LI_RCT_LTD_MATCHING|QUANTITY|N|NUMERIC|23|N||||2015-07-11 03:08:00|
7237|N|N|VIRTUAL_PO_LI_RCT_LTD_MATCHING|QUANTITY|N|NUMERIC|23|N||||2015-07-11 03:08:00|
7238|N|N|VIRTUAL_PR_LI_RCT_MATCHING|RECEIVED_QUANTITY|N|NUMERIC|23|N||||2015-07-11 03:08:00|
7239|N|N|VIRTUAL_PR_LI_RCT_MATCHING|LINE_QUANTITY|N|NUMERIC|23|N||||2015-07-11 03:08:00|
7240|N|N|VIRTUAL_ENTRY_FIELD_METADATA|DUPLICATE_CFD|N|BOOLEANCHAR|1|N||||2015-07-11 03:08:00|
7241|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|RLI_KEY|Y|INTEGER||Y||||2015-08-15 02:32:00|
7242|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|ATN_KEY|Y|INTEGER||Y||||2015-08-15 02:32:00|
7243|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|VERSION_NUMBER|Y|INTEGER||Y||||2015-08-15 02:32:00|
7244|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|REQ_KEY|Y|INTEGER||N||||2015-08-15 02:32:00|
7245|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|PERIOD_MONTH|Y|INTEGER||N||||2015-08-15 02:32:00|
7246|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|TRANSACTION_AMOUNT|N|MONEY|23|N||||2015-08-15 02:32:00|
7247|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|APPROVED_AMOUNT|N|MONEY|23|N||||2015-08-15 02:32:00|
7248|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|ATTENDEE_APPROVED_AMOUNT|N|MONEY|23|N||||2015-08-15 02:32:00|
7249|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|IS_AMT_EDITED|N|BOOLEANCHAR|1|Y||N||2015-08-15 02:32:00|
7250|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|IS_SUBMITTED|N|BOOLEANCHAR|1|Y||N||2015-08-15 02:32:00|
7251|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|INSTANCE_COUNT|N|INTEGER||N||||2015-08-15 02:32:00|
7252|Y|Y|INV.ATTENDEE_LINE_ITEM_MAP|CUSTOM1|N|VARCHAR|48|N||Y||2015-08-15 02:32:00|
7253|Y|Y|INV.ATTENDEE_LINE_ITEM_MAP|CUSTOM2|N|VARCHAR|48|N||Y||2015-08-15 02:32:00|
7254|Y|Y|INV.ATTENDEE_LINE_ITEM_MAP|CUSTOM3|N|VARCHAR|48|N||Y||2015-08-15 02:32:00|
7255|Y|Y|INV.ATTENDEE_LINE_ITEM_MAP|CUSTOM4|N|VARCHAR|48|N||Y||2015-08-15 02:32:00|
7256|Y|Y|INV.ATTENDEE_LINE_ITEM_MAP|CUSTOM5|N|VARCHAR|48|N||Y||2015-08-15 02:32:00|
7257|N|Y|INV.ATTENDEE_LINE_ITEM_MAP|TOTAL_GRP_FLD_VALUE|N|VARCHAR|48|N||Y||2015-08-15 02:32:00|
