5610|2|LODTX||2017-10-13 11:38:00|N
5610|2|01062||2017-10-13 11:38:00|N
5598|2|LODTX||2017-10-13 11:38:00|N
5598|2|01062||2017-10-13 11:38:00|N
5598|2|01064||2017-10-13 11:38:00|N
5561|2|01089||2017-10-13 11:38:00|N
5561|2|LODTX||2017-10-13 11:38:00|N
5504|1|01071||2017-12-11 03:32:00|N
5504|1|LUNCH||2017-12-11 03:32:00|N
5504|1|01052||2017-12-11 03:32:00|N
5504|1|OVRNT||2017-12-11 03:32:00|N
5504|1|PVMLS||2017-12-11 03:32:00|N
5504|1|TXMLS||2017-12-11 03:32:00|N
5504|1|01039||2017-12-11 03:32:00|N
5504|1|01002||2017-12-11 03:32:00|N
5504|1|BUSML||2017-12-11 03:32:00|N
5504|1|01041||2017-12-11 03:32:00|N
5599|2|LODTX||2017-10-13 11:38:00|N
5599|2|01062||2017-10-13 11:38:00|N
5504|1|01030||2017-12-11 03:32:00|N
5504|1|01031||2017-12-11 03:32:00|N
5504|1|01040||2017-12-11 03:32:00|N
5504|1|01004||2017-12-11 03:32:00|N
5504|1|01037||2017-12-11 03:32:00|N
5504|1|01029||2017-12-11 03:32:00|N
5504|1|01048||2017-12-11 03:32:00|N
5504|1|01005||2017-12-11 03:32:00|N
5504|1|OFCSP||2017-12-11 03:32:00|N
5504|1|01007||2017-12-11 03:32:00|N
5504|1|POSTG||2017-12-11 03:32:00|N
5504|1|01006||2017-12-11 03:32:00|N
5504|1|01035||2017-12-11 03:32:00|N
5504|1|ONLIN||2017-12-11 03:32:00|N
5504|1|CELPH||2017-12-11 03:32:00|N
5504|1|01036||2017-12-11 03:32:00|N
5504|1|LOCPH||2017-12-11 03:32:00|N
5504|1|01047||2017-12-11 03:32:00|N
5504|1|BANKF||2017-12-11 03:32:00|N
5504|1|01024||2017-12-11 03:32:00|N
5504|1|01011||2017-12-11 03:32:00|N
5504|1|01008||2017-12-11 03:32:00|N
5504|1|01059||2017-12-11 03:32:00|N
5504|1|01057||2017-12-11 03:32:00|N
5504|1|FXINC||2017-12-11 03:32:00|N
5504|1|AWRDS||2017-12-11 03:32:00|N
5504|1|01042||2017-12-11 03:32:00|N
5504|1|GIFTS||2017-12-11 03:32:00|N
5504|1|01049||2017-12-11 03:32:00|N
5504|1|01033||2017-12-11 03:32:00|N
5504|1|01050||2017-12-11 03:32:00|N
5504|1|01032||2017-12-11 03:32:00|N
5504|1|01058||2017-12-11 03:32:00|N
5504|1|TRDSH||2017-12-11 03:32:00|N
5504|1|MISCL||2017-12-11 03:32:00|N
5504|1|01014||2017-12-11 03:32:00|N
5504|1|01000||2017-12-11 03:32:00|N
5504|1|01053||2017-12-11 03:32:00|N
5504|1|DUESX||2017-12-11 03:32:00|N
5504|1|01060||2017-12-11 03:32:00|N
5504|1|SEMNR||2017-12-11 03:32:00|N
5504|1|01038||2017-12-11 03:32:00|N
5504|1|01009||2017-12-11 03:32:00|N
5504|1|01012||2017-12-11 03:32:00|N
5504|1|01045||2017-12-11 03:32:00|N
5948|1|01100||2022-03-03 08:33:00|N
5651|2|01069||2022-04-22 06:28:00|N
5968|1|01105||2023-08-25 00:56:00|N
5968|1|01058||2023-08-25 00:56:00|N
5652|2|01097||2023-03-28 06:53:00|N
5682|2|01074||2017-12-22 00:40:00|N
5682|2|01069||2017-12-22 00:40:00|N
5682|2|01072||2017-12-22 00:40:00|N
5601|2|01070||2018-11-29 07:01:00|N
3886|1|AIRFR||2013-05-09 19:37:00|N
3886|1|CARRT||2013-05-09 19:37:00|N
3886|1|LODNG||2013-05-09 19:37:00|N
3074|1|01023||2015-11-02 17:55:00|N
3074|1|INCTS||2015-11-02 17:55:00|N
3074|1|01001||2015-11-02 17:55:00|N
3074|1|LODTX||2015-11-02 17:55:00|N
3074|1|CSHRN||2015-11-02 17:55:00|N
3074|1|CURGL||2015-11-02 17:55:00|N
3074|1|01000||2015-11-02 17:55:00|N
5658|2|01065||2017-10-16 04:01:00|N
5901|1|01010||2021-03-19 03:14:00|N
5580|2|AIRFR||2017-09-18 02:57:00|N
5580|2|01066||2017-09-18 02:57:00|N
5901|1|01100||2021-03-19 03:14:00|N
5901|1|01057||2021-03-19 03:14:00|N
5575|1|01028||2017-09-25 04:06:00|N
5575|1|01070||2017-09-25 04:06:00|N
5575|1|01071||2017-09-25 04:06:00|N
