2142|2041|8|N|N|Y|U_VAPP|PMT_VENAPPROVER||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2143|2041|2|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2144|2041|3|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2145|2041|4|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2146|2041|5|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2147|2041|6|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2148|2040|3|N|N|N|Q_PEND|REQ_PROCESSOR2||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:46:00||Y||
2149|2042|-2|N|N|Y|Q_PEND|REQ_MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:50:00||Y||
2150|2042|-1|N|Y|N|Q_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:50:00||Y||
2151|2042|1|N|N|Y|Q_PEND|REQ_MANAGER||SUBMITTER|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:50:00||Y||
2152|2042|2|N|N|N|Q_PEBK|REQ_TRAVELER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:50:00||Y||
2153|2042|3|N|N|N|Q_PEND|REQ_PROCESSOR2||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:50:00||Y||
2154|2042|2147483646|N|Y|N|Q_APPR|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:50:00||Y||
2155|2043|-2|N|N|N|A_PEND|MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00||Y||
2156|2043|-3|N|N|N|A_ACCO|ACCT_CLERK||NONE|NONE|||com.concur.services.workflow.handlers.ReportHandler||2017-07-26 10:59:00||Y||
2157|2043|-1|N|Y|N|A_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00||Y||
2158|2043|1|N|N|N|A_PEND|AUTH_APPROVER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00|1|Y||
2159|2043|2|Y|N|N|A_PFIL|AUTH_APPROVER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2017-08-03 09:28:00|2|Y||
2160|2043|8|N|N|Y|A_PEND|AUTH_APPROVER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00|2|N||
2161|2043|4|Y|N|N|A_PECO|CO_APPROVER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2017-07-29 15:18:00||Y||
