98|en|Y|Choice Hotels Ireland||2005-06-21 15:49:00
99|en|Y|Citadines Apart'Hotel||2005-06-21 15:49:00
100|en|Y|City & Country Line Hotels||2005-06-21 15:49:00
101|en|Y|Clarine||2005-06-21 15:49:00
102|en|Y|Clarion Hotels||2005-06-21 15:49:00
103|en|Y|Climat de France||2005-06-21 15:49:00
104|en|Y|Club Med||2005-06-21 15:49:00
105|en|Y|Coastal Inns||2005-06-21 15:49:00
106|en|Y|Coast and Country Hotels||2005-06-21 15:49:00
107|en|Y|Coast Hotels and Resorts||2005-06-21 15:49:00
108|en|Y|Comfort Inns||2005-06-21 15:49:00
109|en|Y|Concorde Hotels||2005-06-21 15:49:00
110|en|Y|Concorde Hotels and Resorts||2005-06-21 15:49:00
111|en|Y|Consort Hotels||2005-06-21 15:49:00
112|en|Y|Consul Hotels||2005-06-21 15:49:00
113|en|Y|Copthorne Hotels||2005-06-21 15:49:00
114|en|Y|Coralia Hotels||2005-06-21 15:49:00
115|en|Y|Countryside Hotels||2005-06-21 15:49:00
116|en|Y|Courtyards||2005-06-21 15:49:00
117|en|Y|Crowne Plaza||2005-06-21 15:49:00
118|en|Y|Dan Hotels||2005-06-21 15:49:00
119|en|Y|Dansk-Kroferie Hotels||2005-06-21 15:49:00
120|en|Y|Days Inn||2005-06-21 15:49:00
121|en|Y|Delta||2005-06-21 15:49:00
122|en|Y|Derby Hotels||2005-06-21 15:49:00
123|en|Y|Dorint Hotels||2005-06-21 15:49:00
124|en|Y|DoubleTree Hotels||2005-06-21 15:49:00
125|en|Y|Dusit Group||2005-06-21 15:49:00
126|en|Y|Dynasty Suites Hotels||2005-06-21 15:49:00
127|en|Y|Drury Inn & Suites||2005-06-21 15:49:00
128|en|Y|Econo Lodge||2005-06-21 15:49:00
129|en|Y|Edda Hotels||2005-06-21 15:49:00
130|en|Y|Elegant Resorts||2005-06-21 15:49:00
131|en|Y|Embassy Suites||2005-06-21 15:49:00
132|en|Y|Etap Hotel||2005-06-21 15:49:00
133|en|Y|Executive Inns & Suites||2005-06-21 15:49:00
134|en|Y|Fairfield Inns||2005-06-21 15:49:00
135|en|Y|Fasthotel||2005-06-21 15:49:00
136|en|Y|FDR Holidays||2005-06-21 15:49:00
137|en|Y|Felix Hotels & Resorts||2005-06-21 15:49:00
138|en|Y|Firmdale Hotels||2005-06-21 15:49:00
139|en|Y|Flair Hotels||2005-06-21 15:49:00
140|en|Y|Formule1||2005-06-21 15:49:00
141|en|Y|Forte Hotels||2005-06-21 15:49:00
142|en|Y|Fountainhead Hotels||2005-06-21 15:49:00
143|en|Y|Four Points Hotels by Sheraton||2005-06-21 15:49:00
144|en|Y|Four Seasons||2005-06-21 15:49:00
145|en|Y|Friendship Inns||2005-06-21 15:49:00
146|en|Y|Furama Hotels||2005-06-21 15:49:00
147|en|Y|Geat Hotels Group Venice||2005-06-21 15:49:00
148|en|Y|Global Home Network, Inc||2005-06-21 15:49:00
149|en|Y|Golden Leaf Hotels & Residences||2005-06-21 15:49:00
150|en|Y|Golden Tulip||2005-06-21 15:49:00
151|en|Y|Grand Heritage||2005-06-21 15:49:00
152|en|Y|Great Southern Hotels||2005-06-21 15:49:00
153|en|Y|Groupe Lucien Barriäre||2005-06-21 15:49:00
154|en|Y|Gruppo Pancioli||2005-06-21 15:49:00
155|en|Y|Hampton Inns||2005-06-21 15:49:00
156|en|Y|Hampton Inn & Suites||2005-06-21 15:49:00
157|en|Y|Hankyu Group||2005-06-21 15:49:00
158|en|Y|Harrah's||2005-06-21 15:49:00
159|en|Y|Hawthorn Suites||2005-06-21 15:49:00
160|en|Y|Helnan International Hotels||2005-06-21 15:49:00
161|en|Y|Heritage Hotels (India)||2005-06-21 15:49:00
162|en|Y|Hilton Hotels||2005-06-21 15:49:00
163|en|Y|Holiday Inn||2005-06-21 15:49:00
164|en|Y|Hoteles Catalonia||2005-06-21 15:49:00
165|en|Y|Howard Johnsons||2005-06-21 15:49:00
166|en|Y|Hyatt Hotels||2005-06-21 15:49:00
167|en|Y|Keells Hotels||2005-06-21 15:49:00
168|en|Y|Kempinski Hotels||2005-06-21 15:49:00
169|en|Y|Kibbutz Hotels Chain||2005-06-21 15:49:00
170|en|Y|Killarney Hotels Ltd||2005-06-21 15:49:00
171|en|Y|Knights Inn||2005-06-21 15:49:00
172|en|Y|La Quinta||2005-06-21 15:49:00
173|en|Y|Leading Hotels of the World||2005-06-21 15:49:00
174|en|Y|Lee Hotels||2005-06-21 15:49:00
175|en|Y|Le Meridien Hotels||2005-06-21 15:49:00
176|en|Y|Loews Hotels||2005-06-21 15:49:00
177|en|Y|Les Jardins de Paris||2005-06-21 15:49:00
178|en|Y|Maksu Group of Hotels||2005-06-21 15:49:00
179|en|Y|Mandarin Oriental||2005-06-21 15:49:00
180|en|Y|Manor Houses - Portugal||2005-06-21 15:49:00
181|en|Y|Manhattan East Suite Hotels||2005-06-21 15:49:00
182|en|Y|Maritim Hotels||2005-06-21 15:49:00
183|en|Y|Marriott Hotels||2005-06-21 15:49:00
184|en|Y|McMillan Lux. Hotels||2005-06-21 15:49:00
185|en|Y|Med Playa Hotels||2005-06-21 15:49:00
186|en|Y|Mercure Hotels||2005-06-21 15:49:00
187|en|Y|Metro Inns||2005-06-21 15:49:00
188|en|Y|Microtel Inns||2005-06-21 15:49:00
189|en|Y|Millenium Hotels||2005-06-21 15:49:00
190|en|Y|Milner Hotels||2005-06-21 15:49:00
191|en|Y|Minotel||2005-06-21 15:49:00
192|en|Y|Motel 6||2005-06-21 15:49:00
193|en|Y|Mîvenpick||2005-06-21 15:49:00
194|en|Y|Naco Hotels||2005-06-21 15:49:00
195|en|Y|New Hotel||2005-06-21 15:49:00
196|en|Y|Novotel||2005-06-21 15:49:00
