6630|5161||2018-07-11 07:06:00
6631|4940||2018-07-11 07:57:00
6633|4905||2018-07-11 10:11:00
6636|5113||2018-07-12 04:59:00
6637|4988||2018-07-12 08:13:00
6639|5134||2018-07-12 10:41:00
6640|5086||2018-07-12 11:37:00
6641|5085||2018-07-12 12:04:00
6643|4947||2018-07-13 08:43:00
6644|5015||2018-07-14 02:45:00
7645|5021||2018-07-15 06:53:00
7646|5100||2018-07-15 07:51:00
7647|5102||2018-07-15 08:52:00
7648|5187||2018-07-15 09:02:00
7649|5101||2018-07-15 09:03:00
7650|5190||2018-07-15 09:09:00
7651|5189||2018-07-15 09:13:00
7652|5122||2018-07-15 09:18:00
7656|5147||2018-07-16 04:00:00
7657|5157||2018-07-16 04:02:00
7658|5138||2018-07-16 04:31:00
7659|4977||2018-07-16 07:12:00
7661|5168||2018-07-16 08:51:00
7664|5094||2018-07-16 09:56:00
7668|5028||2018-07-17 02:51:00
7670|5170||2018-07-17 03:11:00
7676|5091||2018-07-17 07:43:00
7677|5146||2018-07-17 07:54:00
7678|5110||2018-07-17 08:27:00
7679|5131||2018-07-17 08:59:00
7680|5158||2018-07-17 09:32:00
7681|5192||2018-07-17 09:53:00
7682|5191||2018-07-17 09:54:00
7685|5048||2018-07-18 03:13:00
7686|4998||2018-07-18 05:00:00
7687|4999||2018-07-18 05:36:00
7688|5188||2018-07-18 05:47:00
7691|5115||2018-07-19 08:40:00
7693|5198||2018-07-20 03:29:00
7698|5142||2018-07-20 08:35:00
7699|5141||2018-07-20 08:56:00
7700|5143||2018-07-20 09:17:00
7701|5196||2018-07-20 09:55:00
7702|5197||2018-07-20 10:16:00
7705|5129||2018-07-21 11:18:00
7711|5180||2018-07-23 07:40:00
7712|5057||2018-07-23 08:08:00
7713|5174||2018-07-23 08:16:00
7715|5166||2018-07-23 09:02:00
7721|5070||2018-07-25 03:13:00
7722|5009||2018-07-25 03:17:00
7723|5092||2018-07-25 04:03:00
7724|5151||2018-07-25 06:27:00
7725|5160||2018-07-25 07:51:00
7730|4970||2018-07-25 10:05:00
7732|4971||2018-07-25 13:46:00
7734|5211||2018-07-26 02:35:00
7735|5219||2018-07-26 03:14:00
7736|5208||2018-07-26 03:14:00
7737|5200||2018-07-26 05:55:00
7738|5106||2018-07-26 06:26:00
7743|5114||2018-07-27 07:45:00
7747|5199||2018-07-29 13:55:00
7748|5201||2018-07-29 14:52:00
7749|5193||2018-07-30 02:40:00
7751|5202||2018-07-30 03:11:00
7752|5183||2018-07-30 07:29:00
7753|5216||2018-07-30 08:24:00
7757|5229||2018-08-01 03:27:00
7760|5206||2018-08-01 07:03:00
7762|5231||2018-08-01 08:56:00
7763|5248||2018-08-01 09:26:00
7765|5159||2018-08-01 11:21:00
7766|5262||2018-08-02 02:30:00
7769|5233||2018-08-02 08:26:00
7770|5232||2018-08-02 09:45:00
7771|3889||2018-08-02 11:45:00
7773|5236||2018-08-03 04:25:00
7775|5176||2018-08-04 02:41:00
7776|4972||2018-08-04 03:57:00
7777|5164||2018-08-04 05:17:00
8777|5171||2018-08-06 01:47:00
8778|5245||2018-08-06 02:21:00
8781|5252||2018-08-06 03:44:00
8783|5213||2018-08-06 03:57:00
8786|5212||2018-08-06 06:14:00
8787|5037||2018-08-06 07:38:00
8788|5038||2018-08-06 07:50:00
8790|5173||2018-08-06 08:47:00
8791|5185||2018-08-06 09:03:00
8793|5266||2018-08-06 14:16:00
8795|5087||2018-08-07 02:11:00
8801|5203||2018-08-07 07:57:00
8806|5227||2018-08-08 04:28:00
8810|5204||2018-08-08 07:09:00
8814|5254||2018-08-09 03:32:00
8815|5218||2018-08-09 03:48:00
8816|5280||2018-08-10 01:44:00
8817|5073||2018-08-10 02:07:00
8818|5133||2018-08-10 03:06:00
8820|5226||2018-08-10 03:36:00
8821|5256||2018-08-10 03:41:00
8823|5127||2018-08-12 06:39:00
8824|5120||2018-08-12 06:54:00
8826|5274||2018-08-12 07:42:00
8827|5249||2018-08-13 07:59:00
8828|5268||2018-08-13 09:54:00
8830|6290||2018-08-14 06:15:00
8832|5207||2018-08-14 06:52:00
8834|5261||2018-08-14 08:07:00
8836|5255||2018-08-15 03:19:00
8838|5169||2018-08-15 07:35:00
8839|5265||2018-08-16 06:31:00
8844|6303||2018-08-17 07:11:00
8845|6299||2018-08-17 08:41:00
8849|6275||2018-08-18 03:29:00
8850|6327||2018-08-18 03:51:00
8851|6328||2018-08-18 08:21:00
8852|6291||2018-08-18 08:36:00
8853|5272||2018-08-20 04:26:00
8854|6292||2018-08-21 01:51:00
8856|5271||2018-08-21 03:11:00
8861|5269||2018-08-22 02:16:00
8862|5270||2018-08-22 02:30:00
8868|5214||2018-08-23 09:17:00
8869|5244||2018-08-24 02:06:00
8872|6300||2018-08-24 13:50:00
8873|5259||2018-08-25 06:54:00
8874|5260||2018-08-25 09:03:00
8875|5238||2018-08-26 02:29:00
8877|6312||2018-08-27 04:00:00
8878|6322||2018-08-27 04:15:00
8880|6280||2018-08-27 10:12:00
8882|5099||2018-08-27 18:53:00
8883|6309||2018-08-28 02:47:00
8884|6308||2018-08-28 03:01:00
8888|5264||2018-08-28 06:28:00
8893|5263||2018-08-28 09:43:00
8895|6293||2018-08-29 05:06:00
8897|4924||2018-08-29 05:55:00
8898|6297||2018-08-29 06:30:00
8899|6336||2018-08-29 08:38:00
8900|6335||2018-08-29 15:05:00
8901|6317||2018-08-29 17:24:00
8902|5247||2018-08-30 03:21:00
8904|6354||2018-08-30 04:06:00
8907|5242||2018-08-30 04:58:00
8909|6306||2018-08-30 09:22:00
8910|6310||2018-08-30 09:41:00
8911|6311||2018-08-31 02:20:00
8915|6333||2018-08-31 12:36:00
8916|6332||2018-08-31 12:52:00
8919|5258||2018-09-02 02:26:00
8920|5243||2018-09-02 06:30:00
8921|5251||2018-09-02 09:48:00
8922|5239||2018-09-02 10:04:00
8923|5220||2018-09-03 03:18:00
8925|6324||2018-09-03 08:32:00
8926|6353||2018-09-03 08:55:00
8928|6283||2018-09-04 06:51:00
8929|6285||2018-09-04 07:02:00
8930|6355||2018-09-04 07:46:00
8931|6284||2018-09-04 07:51:00
8934|6279||2018-09-04 13:39:00
8935|6372||2018-09-04 13:58:00
8936|6357||2018-09-05 02:03:00
8937|5182||2018-09-05 03:31:00
8942|6316||2018-09-05 08:26:00
8948|6320||2018-09-06 05:38:00
8949|6344||2018-09-06 06:52:00
8950|5253||2018-09-06 08:16:00
8952|6277||2018-09-06 11:38:00
8953|6278||2018-09-06 11:45:00
8956|6334||2018-09-07 07:52:00
8958|5267||2018-09-07 10:02:00
8961|5250||2018-09-08 07:54:00
8962|6282||2018-09-08 08:07:00
8963|6347||2018-09-08 08:19:00
9964|6330||2018-09-10 03:23:00
9965|6307||2018-09-10 03:45:00
9970|6394||2018-09-11 06:07:00
9973|6377||2018-09-13 06:19:00
9976|6378||2018-09-13 12:55:00
9978|6360||2018-09-14 04:10:00
9984|6323||2018-09-15 05:29:00
9984|6386||2018-09-15 05:29:00
9989|6379||2018-09-16 02:28:00
9990|6380||2018-09-16 02:38:00
9991|6381||2018-09-16 02:41:00
10000|6346||2018-09-17 02:45:00
10001|6345||2018-09-17 04:52:00
10003|6392||2018-09-17 09:51:00
10004|4926||2018-09-17 13:14:00
10005|6359||2018-09-18 11:56:00
10008|6343||2018-09-19 05:48:00
10009|6342||2018-09-19 06:05:00
10010|6289||2018-09-19 06:12:00
10011|6287||2018-09-19 06:26:00
10013|7417||2018-09-19 06:53:00
10015|7421||2018-09-19 09:27:00
10016|6395||2018-09-20 03:20:00
10018|6368||2018-09-20 06:18:00
10019|6369||2018-09-20 06:54:00
10021|6348||2018-09-20 08:35:00
10022|7409||2018-09-21 04:13:00
10023|6397||2018-09-21 11:34:00
10025|7398||2018-09-24 06:54:00
10026|6349||2018-09-25 01:47:00
10028|6387||2018-09-25 03:51:00
10029|5237||2018-09-25 05:59:00
10032|7411||2018-09-25 09:41:00
10033|6388||2018-09-26 03:16:00
10034|7407||2018-09-26 08:38:00
10036|6367||2018-09-27 03:20:00
10039|5172||2018-09-28 06:52:00
10040|6396||2018-09-28 07:23:00
10042|6374||2018-09-29 06:56:00
10043|7422||2018-09-29 07:21:00
10045|6366||2018-09-29 07:40:00
10047|6365||2018-09-29 10:12:00
11041|6363||2018-09-30 03:37:00
11042|7419||2018-09-30 08:15:00
11043|6383||2018-09-30 08:38:00
11044|5210||2018-09-30 09:18:00
11046|7400||2018-10-01 05:38:00
11047|5217||2018-10-01 08:57:00
11051|7413||2018-10-04 07:57:00
12059|6351||2018-10-07 07:06:00
12064|7412||2018-10-08 05:53:00
12068|7401||2018-10-08 09:08:00
12069|5228||2018-10-08 09:25:00
12071|5205||2018-10-08 12:17:00
12072|5224||2018-10-08 12:55:00
12075|6294||2018-10-09 04:33:00
12076|6295||2018-10-09 05:04:00
12078|5215||2018-10-09 05:55:00
12083|7420||2018-10-10 10:52:00
12084|5230||2018-10-12 03:33:00
12091|8435||2018-10-15 03:54:00
12095|8446||2018-10-16 09:57:00
12097|5209||2018-10-17 02:37:00
12098|7425||2018-10-17 03:11:00
12101|7429||2018-10-17 14:40:00
12106|8431||2018-10-18 07:05:00
12121|8449||2018-10-19 06:44:00
12123|7430||2018-10-19 11:40:00
12126|8463||2018-10-21 09:58:00
12127|8461||2018-10-22 03:25:00
12130|5225||2018-10-22 04:00:00
12134|8475||2018-10-22 07:06:00
12142|8455||2018-10-23 02:46:00
12145|8436||2018-10-23 03:41:00
12149|8495||2018-10-24 02:47:00
12152|8454||2018-10-24 08:57:00
12153|7423||2018-10-24 09:07:00
12154|5279||2018-10-24 09:10:00
12155|8491||2018-10-24 09:24:00
12159|6352||2018-10-24 11:42:00
12161|8448||2018-10-25 08:45:00
12163|8503||2018-10-26 04:54:00
12171|6393||2018-10-28 03:31:00
12172|8467||2018-10-29 02:47:00
12173|8480||2018-10-29 03:03:00
12175|8488||2018-10-29 03:27:00
12178|8432||2018-10-29 05:43:00
12179|8518||2018-10-29 06:24:00
12183|7402||2018-10-29 10:17:00
12184|8439||2018-10-30 03:18:00
12186|8507||2018-10-30 07:32:00
12187|6362||2018-10-30 09:41:00
12196|8476||2018-10-31 10:25:00
12198|8453||2018-11-01 02:14:00
12199|8512||2018-11-01 04:05:00
12200|8443||2018-11-01 04:31:00
12204|8496||2018-11-02 02:40:00
12205|8483||2018-11-02 02:49:00
12209|8478||2018-11-02 05:56:00
12210|8438||2018-11-02 06:19:00
12215|8534||2018-11-02 09:09:00
12215|8533||2018-11-02 09:09:00
12221|8524||2018-11-05 04:04:00
12222|8505||2018-11-05 05:13:00
12229|8513||2018-11-05 09:35:00
12235|8472||2018-11-07 02:32:00
12236|8520||2018-11-07 02:50:00
12239|8519||2018-11-07 04:06:00
12241|8499||2018-11-07 06:56:00
12241|8493||2018-11-07 06:56:00
12244|8487||2018-11-08 06:48:00
12245|8509||2018-11-09 02:33:00
12246|8510||2018-11-09 03:10:00
12251|8508||2018-11-09 07:14:00
12253|8538||2018-11-09 09:37:00
12255|8457||2018-11-10 10:56:00
12256|8456||2018-11-11 02:52:00
12257|8546||2018-11-12 02:06:00
12265|8511||2018-11-12 08:02:00
12269|7427||2018-11-12 09:36:00
12272|8544||2018-11-13 04:17:00
12273|8470||2018-11-13 04:50:00
12274|8514||2018-11-13 07:15:00
12275|8516||2018-11-13 08:56:00
12276|6296||2018-11-13 09:38:00
12283|8497||2018-11-14 04:07:00
12284|8555||2018-11-14 10:11:00
12285|8517||2018-11-14 10:39:00
12286|8574||2018-11-15 02:38:00
12289|8576||2018-11-15 04:09:00
12291|7426||2018-11-15 11:01:00
12291|8530||2018-11-15 11:01:00
12293|8543||2018-11-16 02:25:00
12294|8523||2018-11-16 05:30:00
12295|6398||2018-11-16 07:09:00
12298|8504||2018-11-16 10:03:00
12300|8531||2018-11-16 11:27:00
12304|8553||2018-11-19 03:23:00
12305|8539||2018-11-19 03:52:00
12307|8537||2018-11-19 04:16:00
12308|8452||2018-11-19 06:42:00
12308|8450||2018-11-19 06:42:00
12309|8525||2018-11-19 08:11:00
12310|8451||2018-11-19 11:43:00
12312|8536||2018-11-20 06:58:00
12317|8573||2018-11-21 04:19:00
12318|8545||2018-11-21 04:34:00
12320|8610||2018-11-21 07:04:00
12321|8606||2018-11-21 07:11:00
12323|8577||2018-11-22 01:17:00
12324|8500||2018-11-22 01:30:00
12325|8558||2018-11-22 03:22:00
12326|8584||2018-11-22 05:20:00
12327|8595||2018-11-22 08:02:00
12328|8567||2018-11-22 08:20:00
12329|8564||2018-11-22 13:09:00
12330|8559||2018-11-23 08:00:00
12331|8557||2018-11-23 11:34:00
12332|8581||2018-11-23 11:52:00
12334|8499||2018-11-26 03:45:00
12336|8631||2018-11-26 06:39:00
12337|8522||2018-11-26 07:47:00
12349|8569||2018-11-29 03:22:00
12350|8570||2018-11-29 03:35:00
12352|8521||2018-11-29 09:03:00
12358|8604||2018-11-30 07:28:00
12361|8611||2018-11-30 10:09:00
12364|8561||2018-12-01 03:14:00
13366|8566||2018-12-02 04:53:00
13367|8565||2018-12-02 05:27:00
13378|8586||2018-12-04 08:10:00
13386|8568||2018-12-05 11:42:00
13392|8646||2018-12-06 06:36:00
13401|8633||2018-12-06 09:53:00
13403|8486||2018-12-06 11:05:00
13406|8630||2018-12-07 05:36:00
13412|8541||2018-12-07 13:01:00
13415|8464||2018-12-08 07:39:00
13416|8600||2018-12-08 08:28:00
13417|8549||2018-12-09 10:30:00
13418|8609||2018-12-09 23:46:00
13420|8506||2018-12-10 05:22:00
13422|8627||2018-12-10 07:38:00
13423|8501||2018-12-10 09:48:00
13425|8547||2018-12-10 12:32:00
13427|8663||2018-12-11 04:22:00
13431|8563||2018-12-11 09:07:00
13432|7428||2018-12-11 09:54:00
13433|8619||2018-12-11 10:10:00
13437|8482||2018-12-13 04:22:00
13438|8635||2018-12-13 05:09:00
13439|8578||2018-12-13 05:24:00
13444|8628||2018-12-14 04:24:00
13447|8596||2018-12-14 08:30:00
13448|8636||2018-12-14 08:41:00
13452|8551||2018-12-14 10:16:00
13453|8673||2018-12-14 11:52:00
13454|8678||2018-12-14 12:21:00
13455|8679||2018-12-15 07:34:00
13459|8498||2018-12-17 01:42:00
13462|8597||2018-12-17 07:02:00
13467|8682||2018-12-18 02:46:00
13468|8477||2018-12-18 08:23:00
13470|8681||2018-12-19 09:35:00
13474|8668||2018-12-20 01:56:00
13478|8664||2018-12-20 03:52:00
13482|8560||2018-12-20 05:42:00
13486|8474||2018-12-20 10:07:00
13491|8556||2018-12-20 12:33:00
13492|8647||2018-12-21 02:27:00
13495|5181||2018-12-21 06:15:00
13496|5132||2018-12-21 06:28:00
13497|8665||2018-12-21 07:06:00
13498|8676||2018-12-21 07:38:00
13499|8648||2018-12-21 08:15:00
13500|8621||2018-12-21 08:29:00
13501|8562||2018-12-21 09:09:00
13503|8640||2018-12-21 09:18:00
13504|8677||2018-12-21 09:58:00
13506|8641||2018-12-21 10:13:00
13510|8637||2018-12-21 11:23:00
13510|8594||2018-12-21 11:23:00
13510|8680||2018-12-21 11:23:00
13512|8713||2018-12-22 01:50:00
13513|8687||2018-12-22 07:58:00
13515|8654||2018-12-22 09:54:00
13517|8585||2018-12-23 05:15:00
13524|8649||2018-12-24 04:11:00
13526|8675||2018-12-24 06:27:00
13527|8667||2018-12-24 06:44:00
13528|8691||2018-12-24 06:56:00
13529|8718||2018-12-24 07:08:00
13530|8706||2018-12-24 07:19:00
13531|8661||2018-12-24 07:58:00
13532|8651||2018-12-24 07:59:00
13533|8632||2018-12-24 08:04:00
13534|8696||2018-12-24 08:33:00
13535|8526||2018-12-24 09:45:00
13539|8693||2018-12-24 11:04:00
13541|8692||2018-12-25 03:08:00
13543|8702||2018-12-25 06:40:00
13544|8714||2018-12-25 06:43:00
13552|8701||2018-12-25 07:51:00
13553|8690||2018-12-25 08:14:00
13554|8554||2018-12-25 09:11:00
13555|8652||2018-12-25 09:31:00
13556|8685||2018-12-25 09:54:00
13557|8686||2018-12-25 10:04:00
13563|8642||2018-12-27 07:38:00
13563|8674||2018-12-27 07:38:00
13565|8656||2018-12-27 14:10:00
13568|8719||2018-12-28 02:01:00
13569|8724||2018-12-28 02:06:00
13570|8723||2018-12-28 02:09:00
13571|8720||2018-12-28 02:13:00
13572|8722||2018-12-28 02:22:00
13573|8721||2018-12-28 02:31:00
13574|8670||2018-12-28 07:08:00
13575|8708||2018-12-28 07:13:00
13576|8712||2018-12-28 09:07:00
13577|8697||2018-12-28 10:51:00
13590|8703||2019-01-05 06:01:00
13591|8727||2019-01-07 02:56:00
13593|8743||2019-01-08 02:28:00
13595|8709||2019-01-08 07:22:00
13598|8732||2019-01-09 03:33:00
13601|8749||2019-01-10 10:19:00
13604|8734||2019-01-11 07:27:00
13605|8738||2019-01-11 07:52:00
13613|8753||2019-01-14 10:12:00
13615|8618||2019-01-15 02:48:00
13620|8739||2019-01-15 09:40:00
13622|8672||2019-01-16 02:41:00
13625|8755||2019-01-16 10:30:00
13626|8756||2019-01-16 11:20:00
13635|8614||2019-01-21 02:41:00
13636|8699||2019-01-21 02:57:00
13642|8736||2019-01-21 04:07:00
13642|8735||2019-01-21 04:07:00
13643|8700||2019-01-21 04:26:00
13644|8761||2019-01-21 06:05:00
13647|8746||2019-01-21 08:33:00
13648|8762||2019-01-21 08:39:00
13653|8752||2019-01-22 06:36:00
13654|8768||2019-01-22 08:09:00
13656|8613||2019-01-22 12:08:00
13658|8740||2019-01-23 03:44:00
13659|8650||2019-01-23 03:52:00
13667|8766||2019-01-25 04:14:00
13671|8751||2019-01-26 03:53:00
13673|8634||2019-01-28 04:41:00
13674|8737||2019-01-28 07:44:00
13676|8782||2019-01-28 08:17:00
13677|8655||2019-01-28 09:14:00
13683|8760||2019-01-28 11:17:00
13685|8757||2019-01-28 11:42:00
13687|8774||2019-01-28 11:52:00
13688|8747||2019-01-28 13:08:00
13690|8731||2019-01-29 07:10:00
13691|8748||2019-01-29 07:23:00
13695|8775||2019-01-29 11:59:00
13703|8771||2019-01-30 07:30:00
13705|8765||2019-01-30 08:14:00
13706|8781||2019-01-30 08:32:00
13707|8784||2019-01-30 08:45:00
13709|8729||2019-01-30 11:10:00
13710|8644||2019-01-30 15:23:00
13711|8780||2019-01-31 06:06:00
13724|8750||2019-02-02 11:34:00
13725|8763||2019-02-02 11:42:00
13731|8776||2019-02-07 07:42:00
13745|8783||2019-02-13 08:04:00
13750|8807||2019-02-14 10:11:00
13754|8791||2019-02-18 07:09:00
13782|8838||2019-02-21 09:26:00
13783|8816||2019-02-21 09:42:00
13784|8836||2019-02-22 03:09:00
13785|8799||2019-02-22 03:36:00
13786|8796||2019-02-22 05:28:00
13787|8772||2019-02-22 07:23:00
13788|8845||2019-02-22 09:35:00
13792|8839||2019-02-25 04:45:00
13793|8822||2019-02-25 05:38:00
13794|8800||2019-02-25 05:53:00
13797|8849||2019-02-25 09:38:00
13800|8804||2019-02-26 05:45:00
13800|8801||2019-02-26 05:45:00
13800|8802||2019-02-26 05:45:00
13801|8841||2019-02-26 06:38:00
13802|8834||2019-02-26 07:34:00
13803|8850||2019-02-26 09:19:00
13805|8793||2019-02-26 09:36:00
13805|8848||2019-02-26 09:36:00
13808|8842||2019-02-26 10:47:00
13809|8880||2019-02-27 01:43:00
13812|8881||2019-02-27 04:00:00
13813|8888||2019-02-27 05:53:00
13819|8777||2019-02-28 02:00:00
13820|8725||2019-02-28 02:23:00
13827|8759||2019-02-28 06:57:00
13834|8660||2019-03-01 03:33:00
13842|8854||2019-03-01 14:08:00
13843|8815||2019-03-02 08:00:00
14843|8788||2019-03-03 08:05:00
14844|8889||2019-03-04 04:32:00
14847|8853||2019-03-04 06:52:00
14852|8875||2019-03-04 07:52:00
14854|8615||2019-03-04 09:35:00
14857|8843||2019-03-05 03:25:00
14858|8844||2019-03-05 03:38:00
14860|8813||2019-03-05 08:19:00
14861|8785||2019-03-05 08:30:00
14862|8814||2019-03-05 08:36:00
14864|8812||2019-03-05 08:47:00
14865|8810||2019-03-05 08:54:00
14869|8857||2019-03-06 07:24:00
14871|8851||2019-03-06 08:12:00
14872|8863||2019-03-06 09:16:00
14878|8915||2019-03-07 10:50:00
14879|8832||2019-03-08 04:26:00
14879|8837||2019-03-08 04:26:00
14882|8789||2019-03-08 08:31:00
14884|8835||2019-03-10 04:58:00
14886|8787||2019-03-14 03:36:00
14887|8846||2019-03-14 06:52:00
14890|8872||2019-03-14 07:43:00
14903|8909||2019-03-15 06:49:00
14904|9953||2019-03-15 08:02:00
14905|8919||2019-03-15 08:04:00
14906|9947||2019-03-15 11:24:00
14907|9942||2019-03-16 03:53:00
14908|8874||2019-03-17 02:02:00
14910|9924||2019-03-18 03:08:00
14911|9925||2019-03-18 04:47:00
14915|9984||2019-03-18 08:56:00
14916|9939||2019-03-18 09:03:00
14917|8840||2019-03-18 11:29:00
14920|8786||2019-03-19 07:11:00
14925|9955||2019-03-19 10:24:00
14927|9989||2019-03-20 03:20:00
14929|9949||2019-03-20 03:36:00
14934|9991||2019-03-20 06:22:00
14935|9940||2019-03-20 08:23:00
14936|8885||2019-03-20 08:27:00
14937|8886||2019-03-20 09:11:00
14938|8861||2019-03-20 10:57:00
14949|9995||2019-03-21 03:42:00
14951|9980||2019-03-21 03:53:00
14953|9948||2019-03-21 07:17:00
14954|9972||2019-03-21 08:10:00
14956|8867||2019-03-22 04:37:00
14957|8833||2019-03-22 05:03:00
14959|10021||2019-03-22 07:03:00
14965|8904||2019-03-24 07:44:00
14971|9983||2019-03-25 06:39:00
14975|9962||2019-03-25 09:46:00
14976|8639||2019-03-25 09:47:00
14978|9941||2019-03-25 10:22:00
14979|9956||2019-03-25 10:24:00
14982|9920||2019-03-26 02:25:00
14983|9981||2019-03-26 02:59:00
14984|9960||2019-03-26 03:02:00
14987|8805||2019-03-26 04:13:00
14988|9950||2019-03-26 06:20:00
14989|9985||2019-03-26 06:32:00
14991|9978||2019-03-26 07:35:00
14992|8819||2019-03-26 11:47:00
14997|9959||2019-03-27 06:54:00
14998|8705||2019-03-27 07:19:00
15001|9929||2019-03-27 08:17:00
15002|10034||2019-03-27 08:19:00
15005|8817||2019-03-27 09:07:00
15006|8829||2019-03-27 10:29:00
16009|9992||2019-03-28 07:16:00
16010|8859||2019-03-28 08:10:00
16011|8769||2019-03-28 08:23:00
16015|8906||2019-03-29 07:03:00
16018|8884||2019-03-29 07:35:00
16019|8883||2019-03-29 07:47:00
16020|10016||2019-03-29 11:50:00
16021|9952||2019-03-30 03:40:00
16022|9969||2019-03-30 03:53:00
16023|9930||2019-03-30 04:05:00
16025|9970||2019-03-30 04:52:00
16026|8767||2019-03-30 05:08:00
16028|9927||2019-03-30 08:05:00
16029|9967||2019-03-30 08:08:00
16030|8916||2019-03-30 08:19:00
16031|9968||2019-03-30 08:24:00
16033|9966||2019-03-30 08:59:00
16034|8917||2019-03-30 09:27:00
16035|10033||2019-03-30 09:32:00
16036|10032||2019-03-30 09:36:00
16039|8918||2019-03-31 04:54:00
16042|8803||2019-04-01 06:49:00
16045|9944||2019-04-01 08:34:00
16047|8894||2019-04-02 03:04:00
16048|9946||2019-04-02 03:52:00
16049|9990||2019-04-02 06:40:00
16054|9945||2019-04-02 08:56:00
16061|9977||2019-04-03 08:20:00
16062|8821||2019-04-03 08:28:00
16065|9971||2019-04-03 14:20:00
16066|9996||2019-04-05 06:43:00
16067|10018||2019-04-05 08:30:00
16070|9994||2019-04-06 08:16:00
16072|9926||2019-04-08 03:20:00
16073|10026||2019-04-08 07:36:00
16076|10050||2019-04-08 09:57:00
16077|9951||2019-04-08 11:05:00
14997|10072||2019-04-10 02:36:00
16083|9997||2019-04-10 03:15:00
16084|9998||2019-04-10 03:37:00
16093|10080||2019-04-12 07:12:00
16094|10003||2019-04-12 09:00:00
16095|10006||2019-04-12 09:19:00
16096|10020||2019-04-14 05:16:00
16099|9928||2019-04-14 07:04:00
16100|10000||2019-04-14 07:13:00
16101|10053||2019-04-14 09:28:00
16104|10065||2019-04-15 03:02:00
16105|8914||2019-04-15 03:46:00
16106|8905||2019-04-15 03:57:00
16107|10002||2019-04-15 04:15:00
16108|9986||2019-04-15 04:47:00
16109|10007||2019-04-15 06:11:00
16118|8897||2019-04-15 09:08:00
16122|9936||2019-04-16 02:50:00
16123|10024||2019-04-16 06:29:00
16125|10012||2019-04-16 06:36:00
16126|8873||2019-04-16 06:46:00
16130|8910||2019-04-16 06:59:00
16131|10023||2019-04-16 07:02:00
16132|8911||2019-04-16 07:08:00
16134|8912||2019-04-16 07:34:00
16135|10011||2019-04-16 08:02:00
16138|10070||2019-04-16 08:18:00
16139|8913||2019-04-16 08:19:00
16142|10009||2019-04-16 08:53:00
16143|10019||2019-04-16 09:16:00
16144|10017||2019-04-16 09:26:00
16145|8830||2019-04-16 09:36:00
16146|10004||2019-04-16 10:17:00
16147|10081||2019-04-17 06:46:00
16149|10010||2019-04-17 07:14:00
16152|10093||2019-04-18 06:12:00
16153|10054||2019-04-18 10:02:00
16155|10145||2019-04-19 09:46:00
16156|10046||2019-04-21 03:01:00
16159|10104||2019-04-22 04:34:00
16160|10108||2019-04-22 04:42:00
16163|8770||2019-04-22 06:43:00
16163|10067||2019-04-22 06:43:00
16165|10090||2019-04-23 02:29:00
16166|10008||2019-04-23 02:38:00
16167|10083||2019-04-23 02:38:00
16168|10112||2019-04-23 03:07:00
16171|8864||2019-04-23 06:57:00
16172|10028||2019-04-23 07:40:00
16173|10001||2019-04-23 08:00:00
16174|10130||2019-04-23 08:18:00
16176|10117||2019-04-23 08:57:00
16181|10029||2019-04-24 03:30:00
16182|10111||2019-04-24 03:38:00
16183|10098||2019-04-24 03:44:00
16190|8870||2019-04-25 08:23:00
16193|10110||2019-04-26 06:31:00
16200|9987||2019-04-28 05:44:00
16200|9988||2019-04-28 05:44:00
16203|9999||2019-04-28 10:09:00
16205|10106||2019-04-29 03:05:00
16207|10052||2019-04-29 03:38:00
16209|10066||2019-04-29 03:44:00
16210|10105||2019-04-29 03:54:00
16211|10133||2019-04-29 04:03:00
16215|10094||2019-04-30 02:02:00
16216|10096||2019-04-30 03:39:00
16218|10097||2019-04-30 06:09:00
16220|10074||2019-04-30 07:26:00
16223|10136||2019-04-30 08:55:00
16225|10084||2019-04-30 10:10:00
16226|10116||2019-05-01 03:01:00
16228|10138||2019-05-01 03:27:00
16229|10160||2019-05-01 09:55:00
16233|10099||2019-05-02 06:02:00
16234|10102||2019-05-02 07:07:00
16238|10144||2019-05-04 08:13:00
16240|10030||2019-05-04 09:31:00
16241|10149||2019-05-04 09:34:00
16243|9993||2019-05-04 11:32:00
16244|10156||2019-05-04 11:49:00
16245|10154||2019-05-04 12:06:00
17236|10109||2019-05-05 03:22:00
17237|10088||2019-05-05 10:14:00
17238|10134||2019-05-05 12:28:00
17243|8902||2019-05-06 07:17:00
17244|8901||2019-05-06 07:29:00
17245|8903||2019-05-06 07:37:00
17246|8866||2019-05-06 09:46:00
17249|10092||2019-05-07 03:08:00
17252|10139||2019-05-07 06:16:00
17253|10180||2019-05-07 06:24:00
17254|10140||2019-05-07 06:28:00
17259|10103||2019-05-08 11:01:00
17260|8865||2019-05-08 11:09:00
17262|10181||2019-05-09 11:15:00
17263|10089||2019-05-09 11:24:00
17266|10082||2019-05-10 04:24:00
17271|10064||2019-05-10 07:52:00
17273|9954||2019-05-10 08:18:00
17274|10063||2019-05-10 08:37:00
17276|10126||2019-05-10 11:18:00
17279|10122||2019-05-11 07:29:00
17281|10119||2019-05-11 08:11:00
17283|10150||2019-05-11 09:51:00
17284|10177||2019-05-12 01:20:00
17285|10114||2019-05-12 06:57:00
17286|9932||2019-05-13 03:38:00
