1070|4718|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN35|CN35|N
1070|4719|4705|4|||D||2017-07-26 09:46:00|CN-CN10-Store Outlet-CN36|CN36|N
1070|4720|4705|4|||D||2017-07-26 09:46:00|CN-CN10-Store Outlet-CN37|CN37|N
1070|4722|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN39|CN39|N
1070|4723|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN40|CN40|N
1070|4724|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN41|CN41|N
1070|4725|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN42|CN42|N
1070|4726|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN43|CN43|N
1070|4728|4727|4|||D||2017-07-26 09:46:00|CN-CN10-Wholesale-CN99|CN99|N
1070|4753|4752|4|||D||2017-08-27 09:14:00|CN-CN10-VIC-0055|0055|N
