1006|ONLIN|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|OTHER|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|OVRNT|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|PARKG|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|POSTG|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|PVMLS|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|SEMNR|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|TAXIX|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|TOLLS|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|TRANS|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|TRDSH|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|TXMLS|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|UNDEF|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1007|01004|1055|1055|||2011-05-19 15:10:00|N|N|Y|Y|N|||Y|N
1007|01005|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01006|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01007|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01008|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01009|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01010|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01011|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01012|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01014|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01015|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01020|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01021|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01024|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01025|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01026|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|01027|1055|1055|||2011-05-19 15:10:00|N|N|Y|Y|N|||Y|N
1007|01028|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|AIRFR|1019|1019|1019||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|AWRDS|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|BANKF|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|BRKFT|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|BUSML|1055|1055|||2011-05-19 15:10:00|N|N|Y|Y|N|||Y|N
1007|CARMI|7|7|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|CARRT|4|4|4||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|CELPH|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|COMMU|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|CSHAD|8|8|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|CSHRN|8|8|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|CURGL|8|8|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|DINNR|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|DUESX|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|ENTRT|3|3|||2011-05-19 15:10:00|N|N|N|N|N|||Y|N
1007|FXINC|3|3|||2017-04-13 23:41:00|N|N|N|Y|N|||Y|N
1007|FXLDG|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|FXMLG|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|FXMLS|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|GASXX|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|GIFTS|1055|1055|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|LNDRY|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|LOCPH|3|3|||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
1007|LODGE|3|3|||2011-05-19 15:10:00|N|N|N|N|N|||Y|N
1007|LODNG|1064|1064|7||2011-05-19 15:10:00|N|N|N|Y|N|||Y|N
