2103|VEND|N|Malmî Aviation|Malmî Aviation||2011-02-14 11:54:00|N
2104|VEND|N|Manang Air|Manang Air||2011-02-14 11:54:00|N
2105|VEND|N|Mandala Airlines|Mandala Airlines||2011-02-14 11:54:00|N
2106|VEND|N|Mandarin Airlines|Mandarin Airlines||2011-02-14 11:54:00|N
2107|VEND|N|Mango (airline)|Mango (airline)||2011-02-14 11:54:00|N
2108|VEND|N|MAP Jet|MAP Jet||2011-02-14 11:54:00|N
2109|VEND|N|Maroomba Airlines|Maroomba Airlines||2011-02-14 11:54:00|N
2110|VEND|N|Marsland Aviation|Marsland Aviation||2011-02-14 11:54:00|N
2111|VEND|N|Martinair|Martinair||2011-02-14 11:54:00|N
2112|VEND|N|MASwings|MASwings||2011-02-14 11:54:00|N
2113|VEND|N|MAT Macedonian Airlines|MAT Macedonian Airlines||2011-02-14 11:54:00|N
2114|VEND|N|Mauritania Airlines|Mauritania Airlines||2011-02-14 11:54:00|N
2115|VEND|N|Maxair|Maxair||2011-02-14 11:54:00|N
2116|VEND|N|Maya Island Air|Maya Island Air||2011-02-14 11:54:00|N
2117|VEND|N|Mayan World Airlines|Mayan World Airlines||2011-02-14 11:54:00|N
2118|VEND|N|MDLR Airlines|MDLR Airlines||2011-02-14 11:54:00|N
2119|VEND|N|Medavia|Medavia||2011-02-14 11:54:00|N
2120|VEND|N|MenaJet|MenaJet||2011-02-14 11:54:00|N
2121|VEND|N|Meridiana|Meridiana||2011-02-14 11:54:00|N
2122|VEND|N|Merlin Airways|Merlin Airways||2011-02-14 11:54:00|N
2123|VEND|N|Merpati Nusantara Airlines|Merpati Nusantara Airlines||2011-02-14 11:54:00|N
2124|VEND|N|Mesa Airlines|Mesa Airlines||2011-02-14 11:54:00|N
2125|VEND|N|Mesaba Airlines|Mesaba Airlines||2011-02-14 11:54:00|N
2126|VEND|N|Meta Linhas AÇreas|Meta Linhas AÇreas||2011-02-14 11:54:00|N
2127|VEND|N|Metropolis|Metropolis||2011-02-14 11:54:00|N
2226|VEND|N|Philippine Airlines|Philippine Airlines||2011-02-14 11:54:00|N
2227|VEND|N|Piedmont Airlines|Piedmont Airlines||2011-02-14 11:54:00|N
2228|VEND|N|Pinnacle Airlines|Pinnacle Airlines||2011-02-14 11:54:00|N
2229|VEND|N|Plaza Servicios AÇreos|Plaza Servicios AÇreos||2011-02-14 11:54:00|N
2230|VEND|N|Pluna|Pluna||2011-02-14 11:54:00|N
2231|VEND|N|Pluto Airlines|Pluto Airlines||2011-02-14 11:54:00|N
2232|VEND|N|Podilia-Avia|Podilia-Avia||2011-02-14 11:54:00|N
2233|VEND|N|Polet Airlines|Polet Airlines||2011-02-14 11:54:00|N
2234|VEND|N|Polynesian Airlines|Polynesian Airlines||2011-02-14 11:54:00|N
2235|VEND|N|Polynesian Blue|Polynesian Blue||2011-02-14 11:54:00|N
2236|VEND|N|Portug†lia|Portug†lia||2011-02-14 11:54:00|N
2237|VEND|N|Precision Air|Precision Air||2011-02-14 11:54:00|N
2238|VEND|N|Primaris Airlines|Primaris Airlines||2011-02-14 11:54:00|N
2239|VEND|N|Prince Edward Air|Prince Edward Air||2011-02-14 11:54:00|N
2240|VEND|N|PrivatAir|PrivatAir||2011-02-14 11:54:00|N
2241|VEND|N|Private Wings Flugcharter|Private Wings Flugcharter||2011-02-14 11:54:00|N
2242|VEND|N|Proflight Commuter Services|Proflight Commuter Services||2011-02-14 11:54:00|N
2243|VEND|N|Provincial Airlines|Provincial Airlines||2011-02-14 11:54:00|N
2244|VEND|N|PSA Airlines|PSA Airlines||2011-02-14 11:54:00|N
2245|VEND|N|Puma Air|Puma Air||2011-02-14 11:54:00|N
2246|VEND|N|QantasLink|QantasLink||2011-02-14 11:54:00|N
2247|VEND|N|Qatar Airways|Qatar Airways||2011-02-14 11:54:00|N
2248|VEND|N|Qeshm Air|Qeshm Air||2011-02-14 11:54:00|N
2249|VEND|N|Quantum Air|Quantum Air||2011-02-14 11:54:00|N
2250|VEND|N|Queensland Regional Airlines|Queensland Regional Airlines||2011-02-14 11:54:00|N
2251|VEND|N|Raya Jet|Raya Jet||2011-02-14 11:54:00|N
2252|VEND|N|Reem Air|Reem Air||2011-02-14 11:54:00|N
2253|VEND|N|RÇgional|RÇgional||2011-02-14 11:54:00|N
2254|VEND|N|Regional 1|Regional 1||2011-02-14 11:54:00|N
2255|VEND|N|Regional Air Lines|Regional Air Lines||2011-02-14 11:54:00|N
2256|VEND|N|Regional Air Services|Regional Air Services||2011-02-14 11:54:00|N
2257|VEND|N|Regional Express Airlines|Regional Express Airlines||2011-02-14 11:54:00|N
2258|VEND|N|Regional Pacific Airlines|Regional Pacific Airlines||2011-02-14 11:54:00|N
2427|VEND|N|Thomas Cook Airlines Belgium|Thomas Cook Airlines Belgium||2011-02-14 11:54:00|N
2428|VEND|N|Thomson Airways|Thomson Airways||2011-02-14 11:54:00|N
2429|VEND|N|Thunder Airlines|Thunder Airlines||2011-02-14 11:54:00|N
2430|VEND|N|Tianjin Airlines|Tianjin Airlines||2011-02-14 11:54:00|N
2431|VEND|N|Tiara Air|Tiara Air||2011-02-14 11:54:00|N
2432|VEND|N|Tiger Airways|Tiger Airways||2011-02-14 11:54:00|N
2433|VEND|N|Tiger Airways Australia|Tiger Airways Australia||2011-02-14 11:54:00|N
2434|VEND|N|TimAir|TimAir||2011-02-14 11:54:00|N
2435|VEND|N|Titan Airways|Titan Airways||2011-02-14 11:54:00|N
2436|VEND|N|Tobago Express|Tobago Express||2011-02-14 11:54:00|N
2437|VEND|N|Tofino Air|Tofino Air||2011-02-14 11:54:00|N
2438|VEND|N|Tomskavia|Tomskavia||2011-02-14 11:54:00|N
2439|VEND|N|Top Fly|Top Fly||2011-02-14 11:54:00|N
2440|VEND|N|Toumaã Air Tchad|Toumaã Air Tchad||2011-02-14 11:54:00|N
2441|VEND|N|Trade Air|Trade Air||2011-02-14 11:54:00|N
2442|VEND|N|Trans Air Benin|Trans Air Benin||2011-02-14 11:54:00|N
2443|VEND|N|Trans Air Congo|Trans Air Congo||2011-02-14 11:54:00|N
2444|VEND|N|Trans Anguilla Airways|Trans Anguilla Airways||2011-02-14 11:54:00|N
2445|VEND|N|Trans Guyana Airways|Trans Guyana Airways||2011-02-14 11:54:00|N
2446|VEND|N|Trans Island Air 2000|Trans Island Air 2000||2011-02-14 11:54:00|N
2447|VEND|N|Trans Maldivian Airways|Trans Maldivian Airways||2011-02-14 11:54:00|N
2448|VEND|N|Trans States Airlines|Trans States Airlines||2011-02-14 11:54:00|N
2449|VEND|N|Transaero|Transaero||2011-02-14 11:54:00|N
2450|VEND|N|Transairways|Transairways||2011-02-14 11:54:00|N
2451|VEND|N|TransAsia Airways|TransAsia Airways||2011-02-14 11:54:00|N
2452|VEND|N|Transavia|Transavia||2011-02-14 11:54:00|N
2453|VEND|N|Trans-Florida Airlines|Trans-Florida Airlines||2011-02-14 11:54:00|N
2454|VEND|N|Transwest Air|Transwest Air||2011-02-14 11:54:00|N
2455|VEND|N|Travel Service Espana|Travel Service Espana||2011-02-14 11:54:00|N
2456|VEND|N|Travira Air|Travira Air||2011-02-14 11:54:00|N
2457|VEND|N|TRIP Linhas AÇreas|TRIP Linhas AÇreas||2011-02-14 11:54:00|N
2458|VEND|N|Tropic Air|Tropic Air||2011-02-14 11:54:00|N
2459|VEND|N|TUIfly|TUIfly||2011-02-14 11:54:00|N
2460|VEND|N|TUIfly Nordic|TUIfly Nordic||2011-02-14 11:54:00|N
2571|1007|N|ACK|ACK||2011-02-14 13:20:00|N
2572|1007|N|ACT|ACT||2011-02-14 13:20:00|N
2573|1007|N|ACV|ACV||2011-02-14 13:20:00|N
2574|1007|N|ACY|ACY||2011-02-14 13:20:00|N
2575|1007|N|ADA|ADA||2011-02-14 13:20:00|N
2576|1007|N|ADB|ADB||2011-02-14 13:20:00|N
2577|1007|N|ADD|ADD||2011-02-14 13:20:00|N
2578|1007|N|ADE|ADE||2011-02-14 13:20:00|N
2579|1007|N|ADF|ADF||2011-02-14 13:20:00|N
2580|1007|N|ADJ|ADJ||2011-02-14 13:20:00|N
2581|1007|N|ADL|ADL||2011-02-14 13:20:00|N
2582|1007|N|ADQ|ADQ||2011-02-14 13:20:00|N
2583|1007|N|ADX|ADX||2011-02-14 13:20:00|N
2584|1007|N|ADY|ADY||2011-02-14 13:20:00|N
2585|1007|N|ADZ|ADZ||2011-02-14 13:20:00|N
2586|1007|N|AEH|AEH||2011-02-14 13:20:00|N
2587|1007|N|AEP|AEP||2011-02-14 13:20:00|N
2588|1007|N|AER|AER||2011-02-14 13:20:00|N
2589|1007|N|AES|AES||2011-02-14 13:20:00|N
2590|1007|N|AGA|AGA||2011-02-14 13:20:00|N
2591|1007|N|AGB|AGB||2011-02-14 13:20:00|N
2592|1007|N|AGP|AGP||2011-02-14 13:20:00|N
2593|1007|N|AGS|AGS||2011-02-14 13:20:00|N
2594|1007|N|AGU|AGU||2011-02-14 13:20:00|N
2595|1007|N|AGZ|AGZ||2011-02-14 13:20:00|N
2596|1007|N|AHB|AHB||2011-02-14 13:20:00|N
2597|1007|N|AHN|AHN||2011-02-14 13:20:00|N
2598|1007|N|AHO|AHO||2011-02-14 13:20:00|N
2599|1007|N|AHU|AHU||2011-02-14 13:20:00|N
2600|1007|N|AJA|AJA||2011-02-14 13:20:00|N
2601|1007|N|AJF|AJF||2011-02-14 13:20:00|N
2602|1007|N|AJN|AJN||2011-02-14 13:20:00|N
2603|1007|N|AJU|AJU||2011-02-14 13:20:00|N
2604|1007|N|AJY|AJY||2011-02-14 13:20:00|N
2605|1007|N|AKL|AKL||2011-02-14 13:20:00|N
2606|1007|N|AKN|AKN||2011-02-14 13:20:00|N
2607|1007|N|AKT|AKT||2011-02-14 13:20:00|N
2608|1007|N|ALA|ALA||2011-02-14 13:20:00|N
2609|1007|N|ALB|ALB||2011-02-14 13:20:00|N
2610|1007|N|ALC|ALC||2011-02-14 13:20:00|N
2611|1007|N|ALF|ALF||2011-02-14 13:20:00|N
2612|1007|N|ALG|ALG||2011-02-14 13:20:00|N
2613|1007|N|ALH|ALH||2011-02-14 13:20:00|N
2614|1007|N|ALJ|ALJ||2011-02-14 13:20:00|N
2615|1007|N|ALO|ALO||2011-02-14 13:20:00|N
2616|1007|N|ALP|ALP||2011-02-14 13:20:00|N
2617|1007|N|ALV|ALV||2011-02-14 13:20:00|N
2618|1007|N|ALW|ALW||2011-02-14 13:20:00|N
2619|1007|N|ALY|ALY||2011-02-14 13:20:00|N
2620|1007|N|AMA|AMA||2011-02-14 13:20:00|N
2621|1007|N|AMD|AMD||2011-02-14 13:20:00|N
2622|1007|N|AMM|AMM||2011-02-14 13:20:00|N
2623|1007|N|AMS|AMS||2011-02-14 13:20:00|N
2624|1007|N|ANB|ANB||2011-02-14 13:20:00|N
2625|1007|N|ANC|ANC||2011-02-14 13:20:00|N
2789|1007|N|BTR|BTR||2011-02-14 13:20:00|N
2790|1007|N|BTS|BTS||2011-02-14 13:20:00|N
2791|1007|N|BTU|BTU||2011-02-14 13:20:00|N
2792|1007|N|BTV|BTV||2011-02-14 13:20:00|N
2793|1007|N|BUD|BUD||2011-02-14 13:20:00|N
2794|1007|N|BUE|BUE||2011-02-14 13:20:00|N
2795|1007|N|BUF|BUF||2011-02-14 13:20:00|N
2796|1007|N|BUG|BUG||2011-02-14 13:20:00|N
2797|1007|N|BUH|BUH||2011-02-14 13:20:00|N
2798|1007|N|BUQ|BUQ||2011-02-14 13:20:00|N
2799|1007|N|BUR|BUR||2011-02-14 13:20:00|N
2800|1007|N|BVB|BVB||2011-02-14 13:20:00|N
2801|1007|N|BWI|BWI||2011-02-14 13:20:00|N
2802|1007|N|BWN|BWN||2011-02-14 13:20:00|N
2803|1007|N|BWT|BWT||2011-02-14 13:20:00|N
2804|1007|N|BXO|BXO||2011-02-14 13:20:00|N
2805|1007|N|BXS|BXS||2011-02-14 13:20:00|N
2806|1007|N|BYK|BYK||2011-02-14 13:20:00|N
2807|1007|N|BYU|BYU||2011-02-14 13:20:00|N
2808|1007|N|BZE|BZE||2011-02-14 13:20:00|N
2809|1007|N|BZL|BZL||2011-02-14 13:20:00|N
2810|1007|N|BZN|BZN||2011-02-14 13:20:00|N
2811|1007|N|BZV|BZV||2011-02-14 13:20:00|N
2812|1007|N|CAB|CAB||2011-02-14 13:20:00|N
2813|1007|N|CAE|CAE||2011-02-14 13:20:00|N
2814|1007|N|CAG|CAG||2011-02-14 13:20:00|N
2815|1007|N|CAI|CAI||2011-02-14 13:20:00|N
2816|1007|N|CAK|CAK||2011-02-14 13:20:00|N
2817|1007|N|CAL|CAL||2011-02-14 13:20:00|N
2818|1007|N|CAN|CAN||2011-02-14 13:20:00|N
2819|1007|N|CAS|CAS||2011-02-14 13:20:00|N
2820|1007|N|CAY|CAY||2011-02-14 13:20:00|N
2821|1007|N|CBB|CBB||2011-02-14 13:20:00|N
2822|1007|N|CBG|CBG||2011-02-14 13:20:00|N
2823|1007|N|CBR|CBR||2011-02-14 13:20:00|N
2824|1007|N|CBU|CBU||2011-02-14 13:20:00|N
2825|1007|N|CCJ|CCJ||2011-02-14 13:20:00|N
2826|1007|N|CCR|CCR||2011-02-14 13:20:00|N
2827|1007|N|CCS|CCS||2011-02-14 13:20:00|N
2828|1007|N|CCU|CCU||2011-02-14 13:20:00|N
2829|1007|N|CCZ|CCZ||2011-02-14 13:20:00|N
2830|1007|N|CDC|CDC||2011-02-14 13:20:00|N
2831|1007|N|CDG|CDG||2011-02-14 13:20:00|N
2832|1007|N|CDV|CDV||2011-02-14 13:20:00|N
2833|1007|N|CEC|CEC||2011-02-14 13:20:00|N
2834|1007|N|CED|CED||2011-02-14 13:20:00|N
2835|1007|N|CEN|CEN||2011-02-14 13:20:00|N
2836|1007|N|CES|CES||2011-02-14 13:20:00|N
2837|1007|N|CFE|CFE||2011-02-14 13:20:00|N
2838|1007|N|CFG|CFG||2011-02-14 13:20:00|N
2839|1007|N|CFN|CFN||2011-02-14 13:20:00|N
2840|1007|N|CFS|CFS||2011-02-14 13:20:00|N
2841|1007|N|CFU|CFU||2011-02-14 13:20:00|N
2842|1007|N|CGA|CGA||2011-02-14 13:20:00|N
2843|1007|N|CGB|CGB||2011-02-14 13:20:00|N
2898|1007|N|CPR|CPR||2011-02-14 13:20:00|N
2899|1007|N|CPT|CPT||2011-02-14 13:20:00|N
2900|1007|N|CRE|CRE||2011-02-14 13:20:00|N
2901|1007|N|CRF|CRF||2011-02-14 13:20:00|N
2902|1007|N|CRG|CRG||2011-02-14 13:20:00|N
2903|1007|N|CRP|CRP||2011-02-14 13:20:00|N
2904|1007|N|CRW|CRW||2011-02-14 13:20:00|N
2905|1007|N|CSG|CSG||2011-02-14 13:20:00|N
2906|1007|N|CSI|CSI||2011-02-14 13:20:00|N
2907|1007|N|CSN|CSN||2011-02-14 13:20:00|N
2908|1007|N|CST|CST||2011-02-14 13:20:00|N
2909|1007|N|CTA|CTA||2011-02-14 13:20:00|N
2910|1007|N|CTG|CTG||2011-02-14 13:20:00|N
2911|1007|N|CTN|CTN||2011-02-14 13:20:00|N
2912|1007|N|CTS|CTS||2011-02-14 13:20:00|N
2913|1007|N|CTU|CTU||2011-02-14 13:20:00|N
2914|1007|N|CUL|CUL||2011-02-14 13:20:00|N
2915|1007|N|CUN|CUN||2011-02-14 13:20:00|N
2916|1007|N|CUR|CUR||2011-02-14 13:20:00|N
2917|1007|N|CUU|CUU||2011-02-14 13:20:00|N
2918|1007|N|CVG|CVG||2011-02-14 13:20:00|N
2919|1007|N|CVM|CVM||2011-02-14 13:20:00|N
2920|1007|N|CVQ|CVQ||2011-02-14 13:20:00|N
2921|1007|N|CVT|CVT||2011-02-14 13:20:00|N
2922|1007|N|CWA|CWA||2011-02-14 13:20:00|N
2923|1007|N|CWB|CWB||2011-02-14 13:20:00|N
2924|1007|N|CWL|CWL||2011-02-14 13:20:00|N
2925|1007|N|CXI|CXI||2011-02-14 13:20:00|N
2926|1007|N|CXT|CXT||2011-02-14 13:20:00|N
2927|1007|N|CYS|CYS||2011-02-14 13:20:00|N
2928|1007|N|CYU|CYU||2011-02-14 13:20:00|N
2929|1007|N|CZA|CZA||2011-02-14 13:20:00|N
2930|1007|N|CZL|CZL||2011-02-14 13:20:00|N
2931|1007|N|CZM|CZM||2011-02-14 13:20:00|N
2932|1007|N|DAB|DAB||2011-02-14 13:20:00|N
2933|1007|N|DAC|DAC||2011-02-14 13:20:00|N
2934|1007|N|DAL|DAL||2011-02-14 13:20:00|N
2935|1007|N|DAM|DAM||2011-02-14 13:20:00|N
2936|1007|N|DAN|DAN||2011-02-14 13:20:00|N
2937|1007|N|DAR|DAR||2011-02-14 13:20:00|N
2938|1007|N|DAY|DAY||2011-02-14 13:20:00|N
2939|1007|N|DBO|DBO||2011-02-14 13:20:00|N
2940|1007|N|DBQ|DBQ||2011-02-14 13:20:00|N
2941|1007|N|DBV|DBV||2011-02-14 13:20:00|N
2942|1007|N|DBY|DBY||2011-02-14 13:20:00|N
2943|1007|N|DCA|DCA||2011-02-14 13:20:00|N
2944|1007|N|DCS|DCS||2011-02-14 13:20:00|N
2945|1007|N|DDI|DDI||2011-02-14 13:20:00|N
2946|1007|N|DEC|DEC||2011-02-14 13:20:00|N
2947|1007|N|DEL|DEL||2011-02-14 13:20:00|N
2948|1007|N|DEN|DEN||2011-02-14 13:20:00|N
2949|1007|N|DET|DET||2011-02-14 13:20:00|N
2950|1007|N|DFW|DFW||2011-02-14 13:20:00|N
2951|1007|N|DGM|DGM||2011-02-14 13:20:00|N
2952|1007|N|DHA|DHA||2011-02-14 13:20:00|N
3007|1007|N|EGC|EGC||2011-02-14 13:20:00|N
3008|1007|N|EGE|EGE||2011-02-14 13:20:00|N
3009|1007|N|EGS|EGS||2011-02-14 13:20:00|N
3010|1007|N|EIN|EIN||2011-02-14 13:20:00|N
3011|1007|N|EIS|EIS||2011-02-14 13:20:00|N
3012|1007|N|EKI|EKI||2011-02-14 13:20:00|N
3013|1007|N|EKO|EKO||2011-02-14 13:20:00|N
3014|1007|N|ELH|ELH||2011-02-14 13:20:00|N
3015|1007|N|ELL|ELL||2011-02-14 13:20:00|N
3016|1007|N|ELM|ELM||2011-02-14 13:20:00|N
3017|1007|N|ELP|ELP||2011-02-14 13:20:00|N
3018|1007|N|ELS|ELS||2011-02-14 13:20:00|N
3019|1007|N|ELY|ELY||2011-02-14 13:20:00|N
3020|1007|N|EMA|EMA||2011-02-14 13:20:00|N
3021|1007|N|EMD|EMD||2011-02-14 13:20:00|N
3022|1007|N|EMY|EMY||2011-02-14 13:20:00|N
3023|1007|N|ENA|ENA||2011-02-14 13:20:00|N
3024|1007|N|ENC|ENC||2011-02-14 13:20:00|N
3025|1007|N|ENF|ENF||2011-02-14 13:20:00|N
3026|1007|N|EPR|EPR||2011-02-14 13:20:00|N
3027|1007|N|ERC|ERC||2011-02-14 13:20:00|N
3028|1007|N|ERF|ERF||2011-02-14 13:20:00|N
3029|1007|N|ERI|ERI||2011-02-14 13:20:00|N
3030|1007|N|ERS|ERS||2011-02-14 13:20:00|N
3031|1007|N|ERZ|ERZ||2011-02-14 13:20:00|N
3032|1007|N|ESB|ESB||2011-02-14 13:20:00|N
3033|1007|N|ESC|ESC||2011-02-14 13:20:00|N
3034|1007|N|ESF|ESF||2011-02-14 13:20:00|N
3035|1007|N|ETH|ETH||2011-02-14 13:20:00|N
3036|1007|N|ETZ|ETZ||2011-02-14 13:20:00|N
3037|1007|N|EUG|EUG||2011-02-14 13:20:00|N
3038|1007|N|EVE|EVE||2011-02-14 13:20:00|N
3039|1007|N|EVN|EVN||2011-02-14 13:20:00|N
3040|1007|N|EVV|EVV||2011-02-14 13:20:00|N
3041|1007|N|EWN|EWN||2011-02-14 13:20:00|N
3042|1007|N|EWR|EWR||2011-02-14 13:20:00|N
3043|1007|N|EXT|EXT||2011-02-14 13:20:00|N
3044|1007|N|EYW|EYW||2011-02-14 13:20:00|N
3045|1007|N|EZE|EZE||2011-02-14 13:20:00|N
3046|1007|N|FAE|FAE||2011-02-14 13:20:00|N
3047|1007|N|FAI|FAI||2011-02-14 13:20:00|N
3048|1007|N|FAO|FAO||2011-02-14 13:20:00|N
3049|1007|N|FAR|FAR||2011-02-14 13:20:00|N
3050|1007|N|FAT|FAT||2011-02-14 13:20:00|N
3051|1007|N|FAY|FAY||2011-02-14 13:20:00|N
3052|1007|N|FBM|FBM||2011-02-14 13:20:00|N
3053|1007|N|FBU|FBU||2011-02-14 13:20:00|N
3054|1007|N|FCA|FCA||2011-02-14 13:20:00|N
3055|1007|N|FCO|FCO||2011-02-14 13:20:00|N
3056|1007|N|FDF|FDF||2011-02-14 13:20:00|N
3057|1007|N|FDH|FDH||2011-02-14 13:20:00|N
3058|1007|N|FEZ|FEZ||2011-02-14 13:20:00|N
3059|1007|N|FHU|FHU||2011-02-14 13:20:00|N
3060|1007|N|FIE|FIE||2011-02-14 13:20:00|N
3061|1007|N|FIH|FIH||2011-02-14 13:20:00|N
3116|1007|N|GGG|GGG||2011-02-14 13:20:00|N
3117|1007|N|GGW|GGW||2011-02-14 13:20:00|N
3118|1007|N|GHB|GHB||2011-02-14 13:20:00|N
3119|1007|N|GIB|GIB||2011-02-14 13:20:00|N
3120|1007|N|GIG|GIG||2011-02-14 13:20:00|N
3121|1007|N|GIL|GIL||2011-02-14 13:20:00|N
3122|1007|N|GJL|GJL||2011-02-14 13:20:00|N
3123|1007|N|GJT|GJT||2011-02-14 13:20:00|N
3124|1007|N|GKL|GKL||2011-02-14 13:20:00|N
3125|1007|N|GLA|GLA||2011-02-14 13:20:00|N
3126|1007|N|GLH|GLH||2011-02-14 13:20:00|N
3127|1007|N|GLT|GLT||2011-02-14 13:20:00|N
3128|1007|N|GNB|GNB||2011-02-14 13:20:00|N
3129|1007|N|GND|GND||2011-02-14 13:20:00|N
3130|1007|N|GNE|GNE||2011-02-14 13:20:00|N
3131|1007|N|GNV|GNV||2011-02-14 13:20:00|N
3132|1007|N|GOA|GOA||2011-02-14 13:20:00|N
3133|1007|N|GOI|GOI||2011-02-14 13:20:00|N
3134|1007|N|GON|GON||2011-02-14 13:20:00|N
3135|1007|N|GOO|GOO||2011-02-14 13:20:00|N
3136|1007|N|GOT|GOT||2011-02-14 13:20:00|N
3137|1007|N|GOU|GOU||2011-02-14 13:20:00|N
3138|1007|N|GOV|GOV||2011-02-14 13:20:00|N
3139|1007|N|GOZ|GOZ||2011-02-14 13:20:00|N
3140|1007|N|GPA|GPA||2011-02-14 13:20:00|N
3141|1007|N|GPT|GPT||2011-02-14 13:20:00|N
3142|1007|N|GPZ|GPZ||2011-02-14 13:20:00|N
3143|1007|N|GRB|GRB||2011-02-14 13:20:00|N
3144|1007|N|GRJ|GRJ||2011-02-14 13:20:00|N
3145|1007|N|GRO|GRO||2011-02-14 13:20:00|N
3146|1007|N|GRQ|GRQ||2011-02-14 13:20:00|N
3147|1007|N|GRR|GRR||2011-02-14 13:20:00|N
3148|1007|N|GRU|GRU||2011-02-14 13:20:00|N
3149|1007|N|GRX|GRX||2011-02-14 13:20:00|N
3150|1007|N|GRZ|GRZ||2011-02-14 13:20:00|N
3151|1007|N|GSI|GSI||2011-02-14 13:20:00|N
3152|1007|N|GSO|GSO||2011-02-14 13:20:00|N
3153|1007|N|GSP|GSP||2011-02-14 13:20:00|N
3154|1007|N|GTE|GTE||2011-02-14 13:20:00|N
3155|1007|N|GTF|GTF||2011-02-14 13:20:00|N
3156|1007|N|GTI|GTI||2011-02-14 13:20:00|N
3157|1007|N|GTN|GTN||2011-02-14 13:20:00|N
3158|1007|N|GUA|GUA||2011-02-14 13:20:00|N
3159|1007|N|GUC|GUC||2011-02-14 13:20:00|N
3160|1007|N|GUM|GUM||2011-02-14 13:20:00|N
3161|1007|N|GVA|GVA||2011-02-14 13:20:00|N
3162|1007|N|GWD|GWD||2011-02-14 13:20:00|N
3163|1007|N|GWE|GWE||2011-02-14 13:20:00|N
3164|1007|N|GWT|GWT||2011-02-14 13:20:00|N
3165|1007|N|GWY|GWY||2011-02-14 13:20:00|N
3166|1007|N|GYE|GYE||2011-02-14 13:20:00|N
3167|1007|N|GYN|GYN||2011-02-14 13:20:00|N
3168|1007|N|GYP|GYP||2011-02-14 13:20:00|N
3169|1007|N|GZA|GZA||2011-02-14 13:20:00|N
3170|1007|N|GZT|GZT||2011-02-14 13:20:00|N
3225|1007|N|HOU|HOU||2011-02-14 13:20:00|N
3226|1007|N|HPN|HPN||2011-02-14 13:20:00|N
3227|1007|N|HRB|HRB||2011-02-14 13:20:00|N
3228|1007|N|HRE|HRE||2011-02-14 13:20:00|N
3229|1007|N|HRG|HRG||2011-02-14 13:20:00|N
3230|1007|N|HRK|HRK||2011-02-14 13:20:00|N
3231|1007|N|HRL|HRL||2011-02-14 13:20:00|N
3232|1007|N|HSV|HSV||2011-02-14 13:20:00|N
3233|1007|N|HTA|HTA||2011-02-14 13:20:00|N
3234|1007|N|HTI|HTI||2011-02-14 13:20:00|N
3235|1007|N|HTS|HTS||2011-02-14 13:20:00|N
3236|1007|N|HUF|HUF||2011-02-14 13:20:00|N
3237|1007|N|HUH|HUH||2011-02-14 13:20:00|N
3238|1007|N|HUI|HUI||2011-02-14 13:20:00|N
3239|1007|N|HUX|HUX||2011-02-14 13:20:00|N
3240|1007|N|HUY|HUY||2011-02-14 13:20:00|N
3241|1007|N|HVB|HVB||2011-02-14 13:20:00|N
3242|1007|N|HVN|HVN||2011-02-14 13:20:00|N
3243|1007|N|HVR|HVR||2011-02-14 13:20:00|N
3244|1007|N|HWN|HWN||2011-02-14 13:20:00|N
3245|1007|N|HYA|HYA||2011-02-14 13:20:00|N
3246|1007|N|HYD|HYD||2011-02-14 13:20:00|N
3247|1007|N|HYG|HYG||2011-02-14 13:20:00|N
3248|1007|N|IAD|IAD||2011-02-14 13:20:00|N
3249|1007|N|IAG|IAG||2011-02-14 13:20:00|N
3250|1007|N|IAH|IAH||2011-02-14 13:20:00|N
3251|1007|N|IBZ|IBZ||2011-02-14 13:20:00|N
3252|1007|N|ICN|ICN||2011-02-14 13:20:00|N
3253|1007|N|ICT|ICT||2011-02-14 13:20:00|N
3254|1007|N|IDA|IDA||2011-02-14 13:20:00|N
3255|1007|N|IEV|IEV||2011-02-14 13:20:00|N
3256|1007|N|IFL|IFL||2011-02-14 13:20:00|N
3257|1007|N|IGH|IGH||2011-02-14 13:20:00|N
3258|1007|N|IGR|IGR||2011-02-14 13:20:00|N
3259|1007|N|IJX|IJX||2011-02-14 13:20:00|N
3260|1007|N|IKT|IKT||2011-02-14 13:20:00|N
3261|1007|N|ILE|ILE||2011-02-14 13:20:00|N
3262|1007|N|ILI|ILI||2011-02-14 13:20:00|N
3263|1007|N|ILM|ILM||2011-02-14 13:20:00|N
3264|1007|N|ILP|ILP||2011-02-14 13:20:00|N
3265|1007|N|ILY|ILY||2011-02-14 13:20:00|N
3266|1007|N|IND|IND||2011-02-14 13:20:00|N
3267|1007|N|INI|INI||2011-02-14 13:20:00|N
3268|1007|N|INL|INL||2011-02-14 13:20:00|N
3269|1007|N|INN|INN||2011-02-14 13:20:00|N
3270|1007|N|INV|INV||2011-02-14 13:20:00|N
3271|1007|N|IOM|IOM||2011-02-14 13:20:00|N
3272|1007|N|IOU|IOU||2011-02-14 13:20:00|N
3273|1007|N|IPC|IPC||2011-02-14 13:20:00|N
3274|1007|N|IPL|IPL||2011-02-14 13:20:00|N
3275|1007|N|IPT|IPT||2011-02-14 13:20:00|N
3276|1007|N|IQT|IQT||2011-02-14 13:20:00|N
3277|1007|N|IRG|IRG||2011-02-14 13:20:00|N
3278|1007|N|IRO|IRO||2011-02-14 13:20:00|N
