5657|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2023-06-05 08:08:00||N
5658|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-10-16 04:01:00||N
5680|N|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2017-11-28 10:25:00||N
5681|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2022-08-12 08:41:00||N
5682|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-12-22 00:40:00||N
5683|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-01-22 08:06:00||N
5692|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2018-03-27 05:33:00||N
5705|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2018-11-30 02:51:00||N
5710|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-30 02:57:00||N
5757|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2019-03-06 09:18:00||N
5758|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2019-03-06 09:20:00||N
5759|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2019-03-06 09:29:00||N
5760|N|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2019-03-06 09:29:00||N
5807|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2019-03-06 09:46:00||N
5808|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2019-02-26 08:15:00||N
5809|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2019-02-26 08:17:00||N
5810|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2019-02-26 08:18:00||N
5819|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2019-03-06 09:48:00||N
5820|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2019-02-26 09:03:00||N
5821|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2019-02-26 09:03:00||N
5822|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2019-02-26 09:04:00||N
5825|Y|Y|EXPENSE_BDGT_SUBMIT|EXP|CUSTOM|||||2019-03-27 07:57:00||N
5868|Y|Y|EXPENSE_BDGT_SUBMIT|EXP|CUSTOM|||||2019-03-27 08:00:00||N
5879|Y|Y|REPORT_SAVE|EXP|CUSTOM|||||2019-11-13 01:34:00||N
5884|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2020-09-14 13:06:00||N
5885|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2020-10-01 04:46:00||N
5886|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2020-10-26 02:38:00||N
5887|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2020-10-26 02:38:00||N
5888|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2020-10-23 13:29:00||N
5889|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2020-10-23 13:29:00||N
5890|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2020-10-19 03:16:00||N
5891|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2020-10-19 03:17:00||N
5892|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2020-10-03 13:10:00||N
5894|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2020-10-20 05:17:00||N
5907|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2021-07-26 11:23:00||N
5939|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2021-10-22 02:00:00||N
5965|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2022-02-21 01:17:00||N
5966|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2022-02-21 01:24:00||N
6130|Y|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2023-06-13 03:00:00||N
